wv	R0
901.2	87.73071779
901.53	90.27961542
901.87	90.02413516
902.21	90.61228025
902.54	90.65322227
902.88	89.23143726
903.22	88.9822434
903.56	88.07095724
903.89	88.69617741
904.23	91.66740537
904.57	93.0425475
904.9	89.20651884
905.24	88.61469933
905.58	91.61720391
905.91	90.07270443
906.25	88.8248337
906.58	92.9014287
906.92	90.43157041
907.26	89.15782794
907.59	90.8399678
907.93	89.35609845
908.26	88.90407215
908.6	90.12529002
908.94	90.6218883
909.27	91.34500779
909.61	89.16644283
909.94	88.02511718
910.28	89.96625011
910.61	84.99245182
910.95	86.77272321
911.28	88.6047555
911.62	91.97127336
911.95	89.39461683
912.29	88.27099884
912.62	90.85292762
912.96	89.02427852
913.29	92.00530454
913.63	86.56505786
913.96	90.37072701
914.3	89.75234842
914.63	85.29053991
914.97	86.94531921
915.3	86.93808312
915.63	87.08329376
915.97	86.45803149
916.3	85.91761712
916.64	85.89327146
916.97	87.12572109
917.3	86.36738433
917.64	84.50198102
917.97	90.01616431
918.31	89.44057943
918.64	87.15162966
918.97	91.66585721
919.31	90.4346965
919.64	91.14802149
919.97	90.02676713
920.3	90.97454619
920.64	90.45039623
920.97	87.37115981
921.3	88.85424002
921.64	89.34056007
921.97	91.69315968
922.3	88.17625213
922.63	89.70453853
922.97	93.17478938
923.3	92.67406869
923.63	92.66508705
923.96	91.34127395
924.3	90.17299621
924.63	89.08979467
924.96	89.36324919
925.29	92.67452781
925.62	93.17724335
925.96	89.5131867
926.29	85.95626732
926.62	88.53874155
926.95	89.22614731
927.28	88.00456574
927.61	87.79498908
927.94	87.03723125
928.28	88.65053366
928.61	91.88580015
928.94	93.68236966
929.27	93.21775161
929.6	90.33090297
929.93	89.33303641
930.26	90.64946521
930.59	90.91622743
930.92	93.14298819
931.25	91.82795699
931.58	91.20248076
931.91	91.9258303
932.24	91.68910219
932.58	87.68950188
932.91	89.55655899
933.24	89.90254785
933.57	90.31181682
933.9	90.64842356
934.23	87.60281321
934.55	89.76141949
934.88	91.6757148
935.21	90.80023711
935.54	88.87972671
935.87	90.60806743
936.2	91.17682705
936.53	88.215366
936.86	89.8096992
937.19	91.35361498
937.52	91.54544324
937.85	89.40931882
938.18	91.25414568
938.51	91.2656192
938.83	92.89776317
939.16	92.10891214
939.49	94.08992485
939.82	92.61370999
940.15	91.6441702
940.48	92.29877656
940.81	91.17916503
941.13	87.89149522
941.46	89.4528675
941.79	89.8385191
942.12	86.36780705
942.45	87.4022013
942.77	83.85340592
943.1	84.50722562
943.43	83.95808142
943.76	85.98520511
944.08	85.78983051
944.41	87.44712785
944.74	89.02659797
945.07	91.63969036
945.39	89.83656091
945.72	89.76847359
946.05	90.19148643
946.38	88.48761588
946.7	90.68648266
947.03	89.29207175
947.36	87.36132566
947.68	87.26329078
948.01	86.66096622
948.34	85.4728314
948.66	87.08566509
948.99	90.82356347
949.31	88.81160278
949.64	87.46570397
949.97	87.02983139
950.29	89.53095133
950.62	89.33610575
950.95	89.56101976
951.27	85.37230137
951.6	89.41444867
951.92	89.05472637
952.25	87.22025004
952.57	85.98629094
952.9	87.73686643
953.22	86.9089789
953.55	93.31538096
953.87	90.73346945
954.2	92.99952912
954.53	89.10566568
954.85	89.86131038
955.17	88.19519752
955.5	89.8185322
955.82	90.49447912
956.15	93.02904564
956.47	89.89169675
956.8	88.69469375
957.12	88.47788446
957.45	88.94796198
957.77	88.22018938
958.1	85.19700112
958.42	86.75662953
958.74	90.39869813
959.07	88.5509839
959.39	85.06882591
959.72	85.88544231
960.04	87.32464103
960.36	89.94092827
960.69	86.12930311
961.01	90.19101704
961.33	88.9911443
961.66	90.46958933
961.98	90.78600317
962.3	88.20664463
962.63	89.69941993
962.95	89.76676912
963.27	84.93415277
963.6	85.2274693
963.92	88.47707711
964.24	88.70255958
964.56	88.39627805
964.89	84.52783212
965.21	84.1573631
965.53	84.51033243
965.85	83.1398464
966.18	85.86339498
966.5	91.84057154
966.82	85.13390417
967.14	87.78004073
967.46	87.59869054
967.79	87.19288063
968.11	90.93269423
968.43	88.40868353
968.75	88.81065652
969.07	87.6810195
969.39	94.58341947
969.71	86.6001994
970.04	86.70327515
970.36	85.41204916
970.68	87.2229986
971	88.36022054
971.32	86.92108925
971.64	87.70475228
971.96	86.17771509
972.28	89.48032821
972.6	86.52526513
972.92	87.96930097
973.25	87.55168662
973.57	80.02924587
973.89	80.60426791
974.21	80.54363376
974.53	81.5643605
974.85	86.62433862
975.17	81.23819517
975.49	87.64794491
975.81	83.46866542
976.13	85.60622434
976.45	82.79615795
976.77	87.11969798
977.09	86.83795357
977.4	87.82094978
977.72	86.94021619
978.04	87.81409829
978.36	86.41340782
978.68	86.89286544
979	82.87954694
979.32	78.61008876
979.64	85.47182621
979.96	84.05182042
980.28	84.51853579
980.6	84.82333412
980.91	84.08714184
981.23	84.06868591
981.55	83.47565197
981.87	83.3058241
982.19	83.37775624
982.51	85.83555663
982.82	85.48127728
983.14	85.53354022
983.46	84.17516795
983.78	86.21034224
984.1	86.87952108
984.41	86.12626656
984.73	85.44613011
985.05	86.37172642
985.37	82.55608772
985.69	81.10355253
986	90.20604763
986.32	91.40478109
986.64	87.37438804
986.95	88.92661269
987.27	92.03847181
987.59	91.58507542
987.91	87.48356561
988.22	86.30564957
988.54	86.50730412
988.86	80.26680091
989.17	85.70302234
989.49	84.07985667
989.81	79.71902937
990.12	85.74965612
990.44	82.04215713
990.75	84.07175863
991.07	78.3453046
991.39	76.66049219
991.7	81.24160172
992.02	78.90689371
992.33	84.49183052
992.65	82.62537682
992.97	79.56365645
993.28	81.21901429
993.6	81.51540383
993.91	81.73541963
994.23	78.92059904
994.54	87.44421303
994.86	86.0838537
995.17	89.17328626
995.49	83.07098307
995.8	82.20264317
996.12	79.77065569
996.43	77.12089861
996.75	81.99052133
997.06	87.36706413
997.38	81.3458529
997.69	85.57165862
998.01	85.64593301
998.32	85.10571158
998.63	81.45652871
998.95	83.26413286
999.26	86.863711
999.58	85.4949363
999.89	84.66115702
1000.2	84.21578422
1000.52	81.21617319
1000.83	86.68487538
1001.15	77.19018796
1001.46	77.13344316
1001.77	73.91014975
1002.09	81.93726301
1002.4	82.49205789
1002.71	83.23519224
1003.03	78.22206355
1003.34	78.89483066
1003.65	81.51504168
1003.96	84.94390156
1004.28	87.30754788
1004.59	87.41410488
1004.9	83.97458525
1005.22	88.5301937
1005.53	90.66824832
1005.84	89.19741347
1006.15	91.52080902
1006.47	82.44013683
1006.78	90.53108275
1007.09	90.77927377
1007.4	87.72958187
1007.71	86.44614764
1008.03	89.25518926
1008.34	86.8495361
1008.65	87.8962536
1008.96	82.07973695
1009.27	81.60284248
1009.58	85.47310561
1009.9	84.47018447
1010.21	86.25693555
1010.52	88.14088275
1010.83	89.27134555
1011.14	88.98119808
1011.45	85.16556291
1011.76	80.58336961
1012.07	78.87842816
1012.38	79.85300476
1012.69	83.14953683
1013.01	84.56707044
1013.32	84.11684162
1013.63	85.69411765
1013.94	78.40332257
1014.25	77.83857729
1014.56	79.2147806
1014.87	74.72684086
1015.18	80.98010674
1015.49	74.64530892
1015.8	77.61972499
1016.11	77.46346063
1016.42	78.70685464
1016.73	75.58640498
1017.04	86.80965147
1017.35	88.06787083
1017.66	86.25322997
1017.97	80.11161847
1018.27	77.92676637
1018.58	80.61812467
1018.89	87.55880815
1019.2	88.53085745
1019.51	83.13864906
1019.82	82.80832888
1020.13	82.071927
1020.44	78.94736842
1020.75	83.61737218
1021.05	82.60869565
1021.36	81.79736691
1021.67	92.34907352
1021.98	77.91549296
1022.29	82.13288666
1022.6	86.88334301
1022.9	75.44260423
1023.21	77.40244613
1023.52	85.80570099
1023.83	90.43423537
1024.14	80.89020772
1024.44	83.11444653
1024.75	91.75931982
1025.06	89.85776129
1025.37	86.42201835
1025.67	75.99538373
1025.98	77.25947522
1026.29	81.70656845
1026.6	90.22403259
1026.9	81.01186758
1027.21	79.05956113
1027.52	68.27094474
1027.82	85.36585366
1028.13	81.78217822
1028.44	80.27613412
1028.74	83.58502955
1029.05	73.57478203
1029.36	70.18554063
1029.66	81.37977227
1029.97	76.59137577
1030.28	75.11705686
1030.58	80.82788671
1030.89	72.83950617
1031.19	80.63516654
1031.5	81.67580266
1031.81	80.18799711
1032.11	76.17977528
1032.42	73.187841
1032.72	80.01665279
1033.03	74.78465153
1033.33	74.58300238
1033.64	76.88044339
1033.94	75.40353574
1034.25	77.20033529
1034.55	73.32255457
1034.86	91.98575245
1035.16	74.90071485
1035.47	77.50221435
1035.77	88.15399803
1036.08	83.25832583
1036.38	71.25328659
1036.69	84.58874459
1036.99	86.43446379
1037.3	75.45375972
1037.6	84.04785643
1037.9	83.98474738
1038.21	86.69032831
1038.51	71.97452229
1038.82	75.76887232
1039.12	84.70254958
1039.42	75.77464789
1039.73	85.35681186
1040.03	76.56675749
1040.34	73.71854613
1040.64	84.50560652
1040.94	74.3255814
1041.25	72.80453258
1041.55	78.23721436
1041.85	72.9422895
1042.16	76.94840834
1042.46	81.15799804
1042.76	91.89485214
1043.06	75.38779731
1043.37	69.12751678
1043.67	68.65520728
1043.97	65.66701138
1044.28	92.94653015
1044.58	79.18834547
1044.88	75.24012807
1045.18	81.79749716
1045.48	88.25100134
1045.79	69.30126002
1046.09	82.71918679
1046.39	78.08535179
1046.69	75.62130178
1046.99	75.26011561
1047.3	65.88628763
1047.6	76.05473204
1047.9	72.26606539
1048.2	86.86493185
1048.5	81.10661269
1048.8	77.12691771
1049.11	87.07015131
1049.41	74.41540578
1049.71	78.0521262
1050.01	77.34877735
