wv	R2
473.99	45.59044555
474.41	46.05265415
474.83	47.82141326
475.24	46.39329064
475.66	47.25517884
476.08	46.79528016
476.5	47.55753591
476.92	48.22062842
477.34	47.81148948
477.76	48.83564385
478.18	49.43735143
478.59	49.66993208
479.01	50.90115975
479.43	49.8869051
479.85	50.39508846
480.27	54.7132173
480.69	53.18308472
481.1	52.23959143
481.52	53.40617285
481.94	54.20556197
482.36	53.9965291
482.78	54.31250762
483.19	56.72493175
483.61	57.51372218
484.03	55.65042142
484.45	56.66657336
484.86	55.74769461
485.28	55.82215056
485.7	57.01412558
486.12	60.21109609
486.53	58.10944738
486.95	60.95906121
487.37	60.73698451
487.78	61.05657372
488.2	61.93345433
488.62	61.01150594
489.03	60.84806067
489.45	62.21721098
489.87	62.14640006
490.28	62.54105986
490.7	62.71447363
491.12	65.03868797
491.53	65.7608271
491.95	66.90264968
492.37	66.7641941
492.78	66.90454933
493.2	68.81982408
493.61	67.46842471
494.03	68.25000956
494.45	68.84411952
494.86	69.73373053
495.28	70.1636079
495.69	70.12933979
496.11	71.3820621
496.52	71.60459366
496.94	72.19443617
497.36	71.70837942
497.77	72.51255862
498.19	72.12749115
498.6	73.19609268
499.02	72.75862546
499.43	74.51103348
499.85	75.1454971
500.26	74.94254587
500.68	75.03125628
501.09	75.2675871
501.51	76.87143176
501.92	76.69655028
502.33	77.48719752
502.75	77.49852518
503.16	78.39763544
503.58	79.65265392
503.99	80.30095378
504.41	78.89224746
504.82	79.26162558
505.23	79.77731628
505.65	81.66454774
506.06	81.28487309
506.48	81.60738377
506.89	81.31325998
507.3	82.6959339
507.72	83.03851354
508.13	83.46735559
508.54	81.97808889
508.96	82.68072668
509.37	83.7106214
509.78	83.97772087
510.2	85.41078413
510.61	85.34681227
511.02	85.49960123
511.44	85.05901422
511.85	86.33364402
512.26	85.95506021
512.68	86.8581433
513.09	86.13024134
513.5	88.00898877
513.91	86.27666928
514.33	87.87250438
514.74	88.00623234
515.15	87.98259927
515.56	87.14204698
515.98	88.00116236
516.39	87.6036723
516.8	88.36138914
517.21	86.95949722
517.62	88.41953146
518.04	88.85179513
518.45	88.55610997
518.86	89.53866963
519.27	90.05499155
519.68	90.34397822
520.1	90.82093122
520.51	91.29236657
520.92	90.67694166
521.33	90.27987263
521.74	90.06189196
522.15	89.57906808
522.56	90.94005193
522.97	91.6241225
523.39	91.73874875
523.8	91.54063664
524.21	92.41874731
524.62	92.48794478
525.03	91.89554462
525.44	91.19364248
525.85	91.46545895
526.26	91.49177941
526.67	91.33075655
527.08	91.38204862
527.49	89.31653724
527.9	90.81155905
528.31	90.38233532
528.72	89.85658929
529.13	92.0612779
529.54	92.72680985
529.95	92.80341291
530.36	93.02267986
530.77	92.13078224
531.18	92.69141729
531.59	93.50505251
532	94.60476053
532.41	93.98004168
532.82	92.81462086
533.23	92.85958556
533.64	94.07228468
534.05	93.47796069
534.46	93.77255829
534.87	94.29042522
535.28	94.07300895
535.68	95.67991485
536.09	95.52851238
536.5	94.06877788
536.91	94.57168658
537.32	94.19658002
537.73	94.5768534
538.14	94.29845681
538.54	93.46759846
538.95	93.49168346
539.36	95.06859095
539.77	95.79356872
540.18	94.7176074
540.59	95.29999722
540.99	94.91880659
541.4	95.11879626
541.81	94.12552823
542.22	94.55534725
542.63	94.02356999
543.03	94.40492175
543.44	93.20580784
543.85	93.50317377
544.26	94.37633386
544.66	94.26871835
545.07	96.33600287
545.48	94.51802725
545.89	94.42188922
546.29	94.442495
546.7	94.13514715
547.11	93.24561051
547.51	93.46329597
547.92	93.24473128
548.33	92.70377445
548.73	93.22526734
549.14	92.1518061
549.55	92.22087663
549.95	92.62127255
550.36	91.55899994
550.77	92.61502338
551.17	90.91658511
551.58	91.10628704
551.98	90.29539433
552.39	89.79819334
552.8	90.57597894
553.2	90.1943486
553.61	89.43586984
554.01	90.25802921
554.42	90.00882833
554.83	89.14342957
555.23	88.95244012
555.64	89.5165269
556.04	90.27119383
556.45	88.86368434
556.85	88.37555787
557.26	86.44570272
557.66	86.6239189
558.07	88.28582049
558.47	86.45225782
558.88	86.60219729
559.28	87.18239926
559.69	85.40952028
560.09	84.51604952
560.5	84.28629948
560.9	83.54112358
561.31	83.22374487
561.71	83.80229536
562.12	83.23932455
562.52	83.62554856
562.92	82.35763384
563.33	82.21021696
563.73	81.25458646
564.14	80.90152448
564.54	79.59100151
564.94	79.96586734
565.35	79.48085833
565.75	78.55109586
566.16	77.77550901
566.56	77.57320435
566.96	78.16036087
567.37	77.61338022
567.77	76.59179802
568.17	75.88019298
568.58	73.88381532
568.98	72.30330746
569.38	72.11622345
569.79	71.7830863
570.19	71.24016883
570.59	70.62428289
571	70.12520744
571.4	69.23275493
571.8	68.00761901
572.2	67.49974131
572.61	66.16643029
573.01	65.62068608
573.41	63.89515956
573.81	63.35473706
574.22	63.55433405
574.62	63.16876953
575.02	62.43824048
575.42	62.41195991
575.82	61.46853326
576.23	60.32306062
576.63	60.29164091
577.03	59.68526768
577.43	59.6542155
577.83	58.43096517
578.23	58.41324043
578.64	57.84468059
579.04	57.4102855
579.44	55.88665493
579.84	55.8719144
580.24	54.97587832
580.64	54.91746335
581.04	54.71119163
581.45	54.12012161
581.85	53.84717091
582.25	52.83712686
582.65	52.24505434
583.05	51.63865224
583.45	51.05784236
583.85	50.87764411
584.25	49.77751899
584.65	49.70098008
585.05	49.67380992
585.45	49.05772857
585.85	49.10457053
586.25	48.93431094
586.65	49.42536167
587.05	49.87022962
587.45	49.67500953
587.85	49.26489479
588.25	49.74459074
588.65	49.58953194
589.05	49.94280648
589.45	50.15797097
589.85	50.03054215
590.25	50.25930193
590.65	50.49579791
591.05	50.56362228
591.45	50.10508493
591.85	51.10605906
592.25	51.11953323
592.65	51.15548955
593.04	51.05346632
593.44	50.84635281
593.84	51.33262242
594.24	51.49419518
594.64	52.56038644
595.04	52.142107
595.44	52.58550566
595.84	52.71722794
596.23	52.61555594
596.63	53.07595618
597.03	53.75427724
597.43	54.37068945
597.83	54.55502743
598.22	54.70188956
598.62	54.96443262
599.02	55.99279244
599.42	55.93540984
599.82	55.79248095
600.21	55.84912964
600.61	56.13999779
601.01	56.73981166
601.41	57.02429886
601.8	56.40214318
602.2	56.61077041
602.6	56.66638844
603	58.44831648
603.39	58.78654074
603.79	58.85375723
604.19	58.59765192
604.58	59.67787062
604.98	60.34922076
605.38	61.07238561
605.77	61.26538783
606.17	62.22422296
606.57	62.40415395
606.96	62.34644567
607.36	62.78117812
607.76	62.39632952
608.15	62.39710661
608.55	63.54003904
608.95	63.992773
609.34	64.51976505
609.74	64.35080081
610.13	64.70588235
610.53	64.27914194
610.93	65.82496328
611.32	66.81408118
611.72	66.02987776
612.11	66.58413778
612.51	66.13486032
612.9	65.87677044
613.3	66.60959433
613.69	67.4097059
614.09	67.77994827
614.48	67.73094314
614.88	67.24565316
615.27	67.76970884
615.67	67.69279564
616.06	68.70974827
616.46	67.54109076
616.85	67.63329828
617.25	68.49199819
617.64	68.61817293
618.04	68.70749148
618.43	68.67442906
618.83	68.88880526
619.22	69.43376685
619.62	69.01781736
620.01	68.01337561
620.4	68.90174805
620.8	69.54228901
621.19	69.99608513
621.59	70.09859653
621.98	71.75078113
622.37	71.08405128
622.77	70.76521105
623.16	70.83748118
623.55	72.3843683
623.95	71.26393968
624.34	71.81906411
624.73	72.33130437
625.13	73.59656826
625.52	72.94206543
625.91	73.17167017
626.31	73.13273251
626.7	73.93003154
627.09	73.5852367
627.49	74.64655097
627.88	74.51633671
628.27	74.8587246
628.66	74.42891348
629.06	74.5673126
629.45	74.49899755
629.84	74.76164164
630.23	74.20188318
630.63	75.47703247
631.02	75.44376441
631.41	75.59076555
631.8	75.37974924
632.19	74.91013766
632.59	75.35869946
632.98	75.43084349
633.37	75.47577201
633.76	74.40899747
634.15	74.35211949
634.54	74.28804593
634.94	75.05974418
635.33	75.50585216
635.72	75.92778487
636.11	75.6056772
636.5	75.59500725
636.89	75.72861786
637.28	76.94534416
637.67	76.53506823
638.06	75.52225828
638.45	76.32537467
638.85	76.21635729
639.24	75.93451356
639.63	76.11256973
640.02	76.2593029
640.41	75.73161774
640.8	75.36938986
641.19	75.67108386
641.58	75.60482187
641.97	75.82830659
642.36	76.0981649
642.75	76.18276387
643.14	75.59060592
643.53	77.11167947
643.92	77.25143072
644.31	77.51476955
644.7	77.23370741
645.09	75.92100514
645.48	75.91834445
645.87	75.79426802
646.26	75.49225093
646.65	75.73826157
647.03	76.4945066
647.42	76.44913845
647.81	75.53298638
648.2	74.25779976
648.59	73.41107246
648.98	73.48635247
649.37	74.0808056
649.76	73.46003405
650.15	74.45769145
650.53	75.64996889
650.92	75.40402272
651.31	75.47704807
651.7	74.23028375
652.09	74.54771525
652.48	74.69831233
652.86	75.39381272
653.25	75.4238752
653.64	74.04744898
654.03	74.42174401
654.42	74.33009081
654.8	74.05794836
655.19	74.50220704
655.58	75.14428545
655.97	73.65969758
656.36	74.36876212
656.74	72.82529015
657.13	73.50183651
657.52	73.4263024
657.9	72.86210837
658.29	73.00496717
658.68	74.05925866
659.07	73.37778426
659.45	73.76327734
659.84	73.08364746
660.23	73.74427855
660.61	73.860693
661	73.96533176
661.39	74.33307858
661.77	73.40069105
662.16	73.76116658
662.55	74.37945154
662.93	74.21282466
663.32	73.60287272
663.7	73.58481941
664.09	73.09959634
664.48	72.78972259
664.86	72.46334652
665.25	72.33220533
665.63	71.80232902
666.02	72.41912289
666.41	72.37892733
666.79	72.94169819
667.18	72.78240212
667.56	72.90064167
667.95	72.96494001
668.33	73.43097645
668.72	73.29840253
669.1	72.12897916
669.49	72.16788575
669.87	70.90500319
670.26	70.61641144
670.64	70.86885613
671.03	70.81707821
671.41	70.69627373
671.8	70.84383455
672.18	70.73077458
672.57	70.40177136
672.95	70.35558025
673.34	72.30406065
673.72	72.48092484
674.1	71.33801137
674.49	72.26730489
674.87	70.91416814
675.26	70.85536095
675.64	71.16988675
676.02	71.33341786
676.41	70.55144999
676.79	70.6051589
677.17	69.47935702
677.56	69.30392863
677.94	69.20520368
678.33	69.55917068
678.71	69.90165731
679.09	69.50711257
679.48	68.76506485
679.86	69.01780821
680.24	68.37105704
680.62	68.60033748
681.01	67.8640939
681.39	67.95608595
681.77	68.48179516
682.16	68.89510779
682.54	68.32035501
682.92	69.04959505
683.3	68.11578332
683.69	67.99453887
684.07	69.29430399
684.45	68.84015934
684.83	68.79896499
685.21	67.10334606
685.6	66.86077408
685.98	65.62161732
686.36	65.39134969
686.74	66.4491332
687.12	65.66092648
687.51	66.79100798
687.89	67.10657906
688.27	66.74526297
688.65	67.04766547
689.03	66.85169531
689.41	68.04818635
689.79	66.97285124
690.18	66.26259314
690.56	66.11156863
690.94	66.2274867
691.32	65.68243348
691.7	66.53238095
692.08	66.33322951
692.46	65.70304305
692.84	64.93200056
693.22	65.75434929
693.6	65.56755945
693.98	65.01598628
694.36	65.26783842
694.74	65.79450363
695.12	65.92276795
695.5	65.73652209
695.88	65.24782692
696.26	65.29608362
696.64	66.25505604
697.02	66.48956235
697.4	67.32874064
697.78	66.70950543
698.16	64.96358981
698.54	65.32601377
698.92	65.48892012
699.3	64.86317785
699.68	64.84599027
700.06	66.05938942
700.44	65.88410116
700.82	65.62446136
701.2	65.66871255
701.58	65.715985
701.96	66.27212459
702.33	66.54435533
702.71	66.15901133
703.09	64.93944258
703.47	65.95877248
703.85	66.11441352
704.23	66.45023418
704.61	65.951766
704.98	66.00722218
705.36	67.15241183
705.74	67.42781501
706.12	66.65818887
706.5	67.84310336
706.88	67.41418912
707.25	66.46726096
707.63	66.59257662
708.01	66.87169335
708.39	66.89221074
708.76	67.71075758
709.14	69.03378635
709.52	68.2107741
709.9	68.00461918
710.27	67.67220288
710.65	67.94996439
711.03	67.68473902
711.41	66.86931628
711.78	66.99437551
712.16	67.06728749
712.54	68.62898551
712.91	68.72279051
713.29	68.40382103
713.67	67.29954263
714.04	68.14961743
714.42	69.04120992
714.8	69.7766935
715.17	68.80323383
715.55	70.28635148
715.93	70.95094404
716.3	71.1612356
716.68	70.98514275
717.05	70.7848764
717.43	70.31629892
717.81	70.27267937
718.18	70.35557056
718.56	70.24004225
718.93	71.39061126
719.31	71.23724008
719.68	71.05020098
720.06	72.17131533
720.43	72.04434059
720.81	72.02295251
721.19	73.2388403
721.56	73.12927626
721.94	74.01706313
722.31	73.77124667
722.69	74.08320711
723.06	74.32873804
723.43	74.81125732
723.81	73.48567015
724.18	74.00454824
724.56	74.02639815
724.93	74.3521146
725.31	75.14917023
725.68	74.66603906
726.06	74.50181912
726.43	75.4553554
726.8	75.69057656
727.18	76.7348064
727.55	75.84600554
727.93	76.18744553
728.3	75.08445486
728.67	76.91179137
729.05	76.14117805
729.42	76.89697103
729.8	76.67203582
730.17	76.83121677
730.54	76.12250394
730.92	76.38071059
731.29	75.78804087
731.66	76.1900404
732.03	76.92323329
732.41	76.81991864
732.78	77.69151185
733.15	76.57760868
733.53	77.46907506
733.9	78.86613895
734.27	78.79709313
734.64	79.21863104
735.02	79.84120292
735.39	80.27112242
735.76	79.52603522
736.13	79.54880632
736.51	79.91814483
736.88	79.93483632
737.25	80.59543541
737.62	79.7499606
737.99	80.00588391
738.37	79.95530628
738.74	79.25051256
739.11	79.96476762
739.48	80.58974819
739.85	79.32929655
740.22	81.61749182
740.6	81.07486596
740.97	82.4046573
741.34	80.88578912
741.71	79.68683688
742.08	80.09547414
742.45	79.98465838
742.82	81.90884295
743.19	81.13121953
743.56	81.28525928
743.94	82.40442691
744.31	81.53318986
744.68	81.23728147
745.05	81.71412466
745.42	82.18164869
745.79	82.27829762
746.16	81.9714561
746.53	80.57571384
746.9	81.79667295
747.27	82.78465624
747.64	81.84549182
748.01	84.10192607
748.38	82.12234641
748.75	82.32431437
749.12	83.18574531
749.49	83.42825559
749.86	83.70583883
750.23	84.04479885
750.6	83.56778176
750.97	83.30871293
751.34	82.8497582
751.7	82.89026306
752.07	84.19499444
752.44	83.03371177
752.81	83.17226882
753.18	83.51250577
753.55	83.96931719
753.92	85.17540154
754.29	85.77238819
754.66	85.76072029
755.02	86.56507356
755.39	88.00008475
755.76	88.16551137
756.13	88.60386408
756.5	87.87205497
756.87	88.56060155
757.23	87.49504882
757.6	87.20952038
757.97	85.56300075
758.34	84.16048673
758.71	85.01349773
759.07	86.16705744
759.44	86.48354237
759.81	85.50608219
760.18	87.08571177
760.54	87.09030983
760.91	87.45650059
761.28	85.08515875
761.65	85.1944213
762.01	85.14118659
762.38	85.42242537
762.75	86.37033626
763.11	86.2533572
763.48	85.21161649
763.85	85.04588585
764.21	84.32920822
764.58	84.62219773
764.95	83.91480112
765.31	82.94977796
765.68	86.09834023
766.05	86.6135027
766.41	86.85748161
766.78	88.45957674
767.14	89.23122721
767.51	87.63192068
767.88	88.47178745
768.24	89.93491486
768.61	89.40811944
768.97	87.64159179
769.34	88.8822833
769.71	89.41027316
770.07	88.63049522
770.44	89.40628965
770.8	88.56068714
771.17	88.64933023
771.53	90.49121379
771.9	90.07299382
772.26	90.13457295
772.63	87.81564433
772.99	89.15226786
773.36	88.27579605
773.72	89.22040469
774.09	89.42143501
774.45	88.95157113
774.82	88.2865971
775.18	87.1966527
775.54	87.03450803
775.91	89.94102098
776.27	90.09190918
776.64	90.93170237
777	90.77916677
777.37	90.16861138
777.73	90.33821713
778.09	90.17095941
778.46	90.93260281
778.82	91.87495326
779.19	90.47251033
779.55	92.68685114
779.91	91.54079928
780.28	93.07047047
780.64	92.6879395
781	93.60651576
781.37	91.8349641
781.73	92.16113711
782.09	93.02491777
782.45	92.59666247
782.82	91.74240332
783.18	91.53382193
783.54	89.04721487
783.91	88.21770384
784.27	90.4548174
784.63	91.1960027
784.99	89.76255686
785.36	90.62797529
785.72	89.85327726
786.08	90.1780446
786.44	91.33653109
786.81	92.42864839
787.17	92.40297549
787.53	95.01895574
787.89	92.30882538
788.25	92.07650071
788.61	92.10436418
788.98	91.64759629
789.34	93.74480333
789.7	93.29817175
790.06	93.50519565
790.42	94.58401133
790.78	93.18030851
791.14	93.58739396
791.51	91.65035561
791.87	92.69475901
792.23	91.39694839
792.59	92.23274975
792.95	93.07734877
793.31	94.28366339
793.67	93.06527597
794.03	92.81577944
794.39	94.94782962
794.75	94.98616863
795.11	92.98700912
795.47	91.91671376
795.83	93.86575681
796.19	92.23152999
796.55	92.61082749
796.91	93.24151602
797.27	93.05126001
797.63	93.15190762
797.99	92.7888648
798.35	94.27559941
798.71	95.93533686
799.07	95.0700545
799.43	92.78977953
799.79	93.27112767
800.15	94.05088511
800.51	93.78290286
800.87	95.2439312
801.23	93.19678713
801.59	93.65753724
801.95	95.11784637
802.31	95.43275111
802.66	96.60264974
803.02	94.18589851
803.38	94.64388901
803.74	96.54345587
804.1	96.27480398
804.46	96.0591082
804.82	92.80576936
805.17	94.36825023
805.53	94.73529102
805.89	96.48336439
806.25	95.38498507
806.61	93.97821665
806.97	95.37697451
807.32	95.40514672
807.68	96.09523404
808.04	97.12612025
808.4	96.71880308
808.75	94.67234848
809.11	94.60174709
809.47	96.67601696
809.83	96.91255364
810.18	96.63743488
810.54	96.0846969
810.9	97.6219903
811.25	98.55542291
811.61	97.40847226
811.97	97.0044768
812.33	94.94059964
812.68	93.85597529
813.04	95.13046955
813.4	94.34423139
813.75	94.63820561
814.11	94.79729581
814.46	95.5204343
814.82	94.77136957
815.18	95.62921626
815.53	94.75632055
815.89	97.79595483
816.25	97.28064519
816.6	97.55003401
816.96	96.46831211
817.31	96.88067943
817.67	96.39819677
818.02	97.72940516
818.38	97.6211825
818.74	97.28576068
819.09	95.37686723
819.45	94.89695002
819.8	94.431584
820.16	95.02731837
820.51	94.27215151
820.87	94.60112168
821.22	95.49355702
821.58	97.02364901
821.93	95.42055403
822.29	93.8235187
822.64	96.91477092
823	96.01609043
823.35	99.24221047
823.7	97.96159216
824.06	96.17002737
824.41	95.29870283
824.77	95.86609531
825.12	95.34222115
825.48	95.47072348
825.83	93.87282649
826.18	94.89248442
826.54	95.89578075
826.89	97.80431039
827.24	98.17906747
827.6	96.87394725
827.95	96.68737479
828.31	95.36280918
828.66	96.8502912
829.01	98.51967063
829.37	95.20180598
829.72	95.11994865
830.07	94.47074123
830.42	95.94748479
830.78	97.0665339
831.13	96.93160817
831.48	96.61387023
831.84	96.7015984
832.19	95.79620266
832.54	95.66309628
832.89	94.23460602
833.25	93.80132083
833.6	94.37675505
833.95	93.78960877
834.3	94.96005347
834.65	93.89142159
835.01	95.86514133
835.36	95.15648956
835.71	95.45400667
836.06	96.20965209
836.41	97.46464219
836.77	94.37441643
837.12	95.41391207
837.47	94.3508324
837.82	95.94083193
838.17	94.42507028
838.52	95.66510674
838.87	97.69904669
839.23	97.59481807
839.58	96.02686029
839.93	95.43279925
840.28	97.29933294
840.63	96.57764674
840.98	94.81050239
841.33	94.70460856
841.68	95.46844058
842.03	94.45684835
842.38	93.915127
842.73	96.16959041
843.08	94.48903928
843.43	93.34318129
843.78	91.84068612
844.13	92.91724767
844.48	91.6402543
844.83	92.82038687
845.18	94.85094179
845.53	95.96613459
845.88	96.24938868
846.23	96.83071428
846.58	97.63970858
846.93	96.12533547
847.28	96.73652588
847.63	94.19462277
847.98	93.72964344
848.33	94.9421773
848.68	94.2004086
849.03	95.32909278
849.38	95.51682918
849.72	95.99889552
850.07	92.41998311
850.42	93.77329932
850.77	93.06610159
851.12	93.6756696
851.47	95.37606695
851.82	94.76875435
852.16	96.17925685
852.51	95.20227893
852.86	96.25161767
853.21	94.87995208
853.56	95.39064897
853.9	94.56062678
854.25	97.31623143
854.6	95.64462095
854.95	94.30075832
855.3	93.42335859
855.64	95.83319415
855.99	95.67930164
856.34	96.14139334
856.69	94.37963455
857.03	93.58204721
857.38	93.29157921
857.73	95.29476708
858.07	97.29012164
858.42	97.35096518
858.77	95.74959822
859.12	95.95948738
859.46	97.42418142
859.81	94.01574183
860.16	93.75526982
860.5	92.46426632
860.85	95.46292837
861.19	94.86607429
861.54	94.30311731
861.89	95.9968958
862.23	94.67224183
862.58	96.32637916
862.93	95.19071842
863.27	93.26471756
863.62	91.53861712
863.96	94.2836333
864.31	92.63418396
864.65	92.9908034
865	92.88363269
865.35	94.22196147
865.69	94.50655348
866.04	90.20923676
866.38	89.2218171
866.73	90.49560132
867.07	88.54500699
867.42	89.44463679
867.76	88.8953708
868.11	89.17290167
868.45	87.79948238
868.8	89.73036364
869.14	89.4503525
869.48	90.85030721
869.83	92.1374867
870.17	91.3100513
870.52	95.55073818
870.86	95.1814887
871.21	93.73652436
871.55	93.92313289
871.89	93.44807759
872.24	92.23459258
872.58	93.11895187
872.93	95.67663179
873.27	93.55143463
873.61	94.64262022
873.96	93.43919194
874.3	91.5712626
874.64	89.89084127
874.99	89.52181685
875.33	91.1871044
875.67	91.24646992
876.02	91.43418158
876.36	89.18132376
876.7	89.63330044
877.05	89.8591867
877.39	91.64866574
877.73	88.77082667
878.07	88.69821604
878.42	88.89049585
878.76	86.80779847
879.1	88.35397873
879.44	88.08576598
879.79	91.60006888
880.13	91.50226211
880.47	91.9728538
880.81	94.09714395
881.15	94.66125414
881.5	93.99709909
881.84	96.1014801
882.18	93.74068184
882.52	89.04671875
882.86	87.62970391
883.2	89.32443699
883.55	87.37768384
883.89	91.39310527
884.23	90.69961707
884.57	88.51228183
884.91	87.85319801
885.25	89.66772404
885.59	89.43474328
885.93	89.6394992
886.27	89.45981217
886.62	89.18002245
886.96	88.36529634
887.3	92.83628253
887.64	91.42883898
887.98	89.20581246
888.32	90.62320889
888.66	93.45727246
889	92.4791974
889.34	92.52636395
889.68	93.10705399
890.02	93.58563271
890.36	92.62233656
890.7	92.88618715
891.04	91.2468449
891.38	88.95621418
891.72	88.09344734
892.06	89.18665906
892.4	88.51304382
892.74	88.22770001
893.08	88.56097995
893.41	88.23344655
893.75	87.99539211
894.09	88.14356592
894.43	87.70167987
894.77	87.71102536
895.11	87.63673472
895.45	89.5779005
895.79	87.63994557
896.13	85.93406813
896.46	84.48502115
