wv	10L	12L
711.03	81.83929815	72.54099009
711.41	81.87213921	72.19913808
711.78	81.90916354	71.82016709
712.16	82.06059752	71.5609828
712.54	82.20113206	71.29423085
712.91	82.28428986	70.9740319
713.29	82.29610397	70.61023413
713.67	82.41172005	70.19378334
714.04	82.5533871	69.77836727
714.42	82.58583748	69.30047894
714.8	82.57773199	68.78319024
715.17	82.54986453	68.22075516
715.55	82.58176221	67.72081845
715.93	82.52022537	67.15680486
716.3	82.49585856	66.64058322
716.68	82.49759792	66.15787817
717.05	82.62998617	65.66483589
717.43	82.7124031	65.07368292
717.81	82.82543258	64.48491142
718.18	82.88984412	63.88807868
718.56	82.87628319	63.20738114
718.93	82.8323254	62.51829563
719.31	82.92518896	61.87683643
719.68	83.01336591	61.30255549
720.06	82.98081667	60.73798969
720.43	82.91447122	60.1609695
720.81	82.98277778	59.69364438
721.19	83.03101635	59.24123528
721.56	83.0745661	58.86544758
721.94	83.03720234	58.28798088
722.31	83.06441067	57.71133816
722.69	83.13847575	57.30537925
723.06	83.23290651	56.85951203
723.43	83.24646006	56.46120478
723.81	83.24500565	56.06157113
724.18	83.21109959	55.71867313
724.56	83.35678331	55.43417001
724.93	83.47932448	55.15138093
725.31	83.62722586	54.83369685
725.68	83.66048252	54.54593492
726.06	83.7368633	54.25937648
726.43	83.85421656	54.05530769
726.8	83.94521162	53.86337402
727.18	83.90515807	53.6156281
727.55	83.90002567	53.38513493
727.93	83.85289571	53.1962842
728.3	83.98053135	53.20011129
728.67	84.05452058	53.33385118
729.05	84.00677012	53.29014758
729.42	83.97785251	53.30826351
729.8	83.95530106	53.35758603
730.17	83.9947991	53.40027564
730.54	84.05276705	53.49454466
730.92	84.00985948	53.57020314
731.29	83.94557519	53.62718047
731.66	83.83385382	53.75867225
732.03	83.79241303	53.8943389
732.41	83.74442678	54.09534701
732.78	83.81670716	54.30509246
733.15	83.9063142	54.62431502
733.53	83.98948228	54.94570305
733.9	84.12640122	55.34104677
734.27	84.21631185	55.74647976
734.64	84.15520744	56.03045512
735.02	84.31749212	56.33518318
735.39	84.32769463	56.59957379
735.76	84.27935444	56.93641843
736.13	84.27904771	57.26218069
736.51	84.2127651	57.63654695
736.88	84.23034101	57.9726988
737.25	84.17126452	58.36845422
737.62	84.14346412	58.76329508
737.99	84.12505037	59.18390577
738.37	84.17380709	59.64054457
738.74	84.08993734	60.00541341
739.11	83.95019122	60.3318009
739.48	83.73206793	60.59258638
739.85	83.60699777	60.86347638
740.22	83.42744913	61.15797801
740.6	83.39465393	61.52885393
740.97	83.32135166	61.92035099
741.34	83.16554236	62.1820697
741.71	83.17923496	62.56114485
742.08	83.20785956	62.95150001
742.45	83.20090679	63.29149037
742.82	83.20003327	63.59789004
743.19	83.03075872	63.90490672
743.56	82.84956906	64.18634399
743.94	82.83481528	64.52898051
744.31	82.78709157	64.87874562
744.68	82.6211305	65.21591985
745.05	82.56572765	65.45628739
745.42	82.51479766	65.85270531
745.79	82.60687281	66.2493158
746.16	82.61323602	66.67305697
746.53	82.641996	67.06941813
746.9	82.59525802	67.32222082
747.27	82.64879668	67.54007626
747.64	82.72949074	67.96796259
748.01	82.70088838	68.3858286
748.38	82.66745874	68.7483673
748.75	82.59771465	69.05874317
749.12	82.60508817	69.52708446
749.49	82.68728855	69.94496164
749.86	82.76639512	70.28802142
750.23	82.75127157	70.56609222
750.6	82.78583138	70.91399339
750.97	82.84157301	71.17361709
751.34	82.779016	71.47665663
751.7	82.69410404	71.57116093
752.07	82.46046098	71.60778589
752.44	82.37759653	71.72768513
752.81	82.44983455	71.92308503
753.18	82.46698866	72.21797804
753.55	82.44404225	72.59642281
753.92	82.32512824	72.79463131
754.29	82.23173925	72.96618126
754.66	82.27727676	73.26057249
755.02	82.37133926	73.60167321
755.39	82.33414978	73.76330079
755.76	82.23805491	74.01122346
756.13	82.21186493	74.27382954
756.5	82.2511439	74.62031981
756.87	82.15573781	74.79790552
757.23	82.12370199	75.04377795
757.6	82.16140746	75.40465379
757.97	82.10333614	75.72221617
758.34	82.06939842	76.05897087
758.71	81.91886485	76.31642882
759.07	81.67802524	76.46922972
759.44	81.61816116	76.66836372
759.81	81.56397119	76.91536149
760.18	81.54502528	77.25563644
760.54	81.56193786	77.58029231
760.91	81.47727577	77.64721099
761.28	81.3804121	77.72887324
761.65	81.3470744	77.89627976
762.01	81.29265363	77.92749158
762.38	81.15262658	77.98094709
762.75	80.93155868	77.92728702
763.11	80.7918404	77.91765566
763.48	80.74696484	78.05963498
763.85	80.65065988	78.12734646
764.21	80.63704798	78.20008001
764.58	80.67252425	78.33890846
764.95	80.74937611	78.48233259
765.31	80.72337663	78.53671944
765.68	80.56006068	78.4847475
766.05	80.47162669	78.45388017
766.41	80.3833918	78.34830366
766.78	80.43339669	78.33415176
767.14	80.4183755	78.42326496
767.51	80.40587683	78.67105958
767.88	80.3699779	78.87027297
768.24	80.42135491	79.11796957
768.61	80.46897067	79.3167635
768.97	80.62230092	79.60192489
769.34	80.67858598	79.76283849
769.71	80.59290445	79.8749212
770.07	80.59268395	80.0366805
770.44	80.59035194	80.25642714
770.8	80.54091589	80.40203491
771.17	80.36423433	80.4447824
771.53	80.20734879	80.60217067
771.9	80.14716564	80.78339775
772.26	79.90901542	80.94013216
772.63	79.71272895	81.21296721
772.99	79.40792347	81.3645975
773.36	79.05475798	81.40449456
773.72	78.81921403	81.38343048
774.09	78.64529328	81.46025149
774.45	78.46937693	81.54022067
774.82	78.3909979	81.63360286
775.18	78.1112217	81.74411603
775.54	78.01209582	82.00889117
775.91	77.91357823	82.08632985
776.27	77.83316606	82.08787058
776.64	77.67635352	82.0029224
777	77.57896025	81.97738071
777.37	77.51463966	82.00509436
777.73	77.56041556	82.1371292
778.09	77.4621455	82.10391274
778.46	77.41140654	82.0335598
778.82	77.41308759	82.01744279
779.19	77.31959701	81.98028552
779.55	77.26949812	81.95412713
779.91	77.15535924	81.90583183
780.28	77.11774874	81.8947299
780.64	77.00915893	81.87144035
781	76.89360578	81.91849657
781.37	76.88308365	82.02591039
781.73	76.80788522	82.07184009
782.09	76.60585631	82.06897611
782.45	76.45401749	82.14858125
782.82	76.41685134	82.4110203
783.18	76.219359	82.54216999
783.54	76.20919489	82.8104733
783.91	76.2228326	82.99132604
784.27	76.2496506	83.31333113
784.63	76.32487334	83.5839838
784.99	76.17761915	83.57395971
785.36	76.18149344	83.68884367
785.72	76.11575446	83.84089528
786.08	76.02034533	83.79296708
786.44	75.81653669	83.65962694
786.81	75.67499926	83.51925754
787.17	75.51698331	83.4953094
787.53	75.25960133	83.39995956
787.89	75.14344544	83.39800752
788.25	75.14281063	83.57395766
788.61	74.99705065	83.67391833
788.98	74.85246042	83.68192729
789.34	74.76273138	83.71382399
789.7	74.56684928	83.56529488
790.06	74.28966889	83.45847285
790.42	74.01237864	83.32218011
790.78	73.60971866	83.0968715
791.14	73.28906143	82.98909848
791.51	73.07722024	82.84967986
791.87	72.87417864	82.65159248
792.23	72.68211304	82.66640676
792.59	72.51462423	82.66679949
792.95	72.4055189	82.68940234
793.31	72.32987344	82.66916561
793.67	72.33327506	82.76899091
794.03	72.26027818	82.72944675
794.39	72.14199981	82.58652458
794.75	72.18461207	82.54948442
795.11	72.01981288	82.40958644
795.47	71.88298612	82.39664685
795.83	71.78146179	82.41600752
796.19	71.69787872	82.34302805
796.55	71.66805637	82.23594849
796.91	71.71947623	82.42684139
797.27	71.75896688	82.64431414
797.63	71.66216213	82.78840492
797.99	71.61189817	82.98887759
798.35	71.52420371	83.1093396
798.71	71.44432326	83.35559964
799.07	71.37359916	83.55387088
799.43	71.22140518	83.70139784
799.79	71.12538835	83.6184066
800.15	71.0220063	83.76217619
800.51	70.8902634	83.87633223
800.87	70.70413414	83.95758977
801.23	70.71744165	84.17185897
801.59	70.67641579	84.20004673
801.95	70.6156736	84.31939104
802.31	70.43175043	84.35787329
802.66	70.31255462	84.52866285
803.02	70.24772792	84.50117281
803.38	70.19165139	84.49083586
803.74	70.09567763	84.5341721
804.1	69.95955772	84.50668744
804.46	69.80462721	84.45351648
804.82	69.64850652	84.28323355
805.17	69.49376085	84.17132916
805.53	69.27814704	83.94102676
805.89	68.98920419	83.88129075
806.25	68.76338787	83.74375818
806.61	68.54289956	83.6991331
806.97	68.38783855	83.75025772
807.32	68.14755647	83.75992066
807.68	67.99261517	83.79823377
808.04	67.73042354	83.76641659
808.4	67.52902571	83.68365337
808.75	67.10332108	83.48410976
809.11	66.75881248	83.30398989
809.47	66.56304446	83.24015215
809.83	66.34585562	83.14782328
810.18	66.26882294	83.06782774
810.54	66.14241809	83.02278314
810.9	66.05276233	83.01924327
811.25	65.83394615	82.96956846
811.61	65.72919272	83.01302772
811.97	65.67950023	82.8826551
812.33	65.49617957	82.73475096
812.68	65.34284835	82.51139871
813.04	65.22285177	82.20623889
813.4	65.21348164	82.0672132
813.75	65.2009336	82.01637823
814.11	65.14980792	81.88371833
814.46	65.19111051	81.92458558
814.82	65.40147717	82.06042174
815.18	65.57268257	82.15335002
815.53	65.6948657	82.0856265
815.89	65.7338951	82.05044861
816.25	65.74118777	82.14787843
816.6	65.79369426	82.16246735
816.96	65.84871253	82.14349533
817.31	65.97754503	82.08922717
817.67	66.10077049	81.98533823
818.02	66.14440305	81.97756948
818.38	66.26636741	82.00390871
818.74	66.39949204	82.01214292
819.09	66.3959363	82.10461071
819.45	66.32940401	81.99077947
819.8	66.29391057	81.82832134
820.16	66.22330058	81.67173493
820.51	66.1676212	81.48293479
820.87	66.03428462	81.25261137
821.22	65.86730153	81.06588367
821.58	65.59804854	80.83559933
821.93	65.60985206	80.67697141
822.29	65.59024158	80.6969505
822.64	65.66016733	80.72384584
823	65.64687098	80.78541284
823.35	65.63946463	80.75795072
823.7	65.57326077	80.8408395
824.06	65.57557679	80.87543095
824.41	65.56900864	80.82414843
824.77	65.59446581	80.83424072
825.12	65.61173041	80.6398307
825.48	65.70110629	80.49802798
825.83	65.75480145	80.39894429
826.18	65.90262455	80.36001858
826.54	66.03360979	80.40259798
826.89	66.2994964	80.4123753
827.24	66.49480054	80.44678166
827.6	66.64156487	80.53159163
827.95	66.76029143	80.5424825
828.31	66.83105605	80.31203277
828.66	66.84119973	80.16438194
829.01	66.9215944	79.9135787
829.37	66.98386186	79.87401705
829.72	67.06400058	79.72173622
830.07	67.15527495	79.60358276
830.42	67.2089855	79.50093312
830.78	67.25453422	79.44866725
831.13	67.27031114	79.41063817
831.48	67.20698837	79.37672944
831.84	67.24713655	79.37376855
832.19	67.38485285	79.3583241
832.54	67.4139617	79.3480185
832.89	67.24252213	79.20318843
833.25	67.23971943	79.05236522
833.6	67.27241977	78.90434291
833.95	67.19385807	78.69837099
834.3	67.1847906	78.5469926
834.65	67.2231007	78.46288386
835.01	67.13276921	78.42666675
835.36	67.22137654	78.26225531
835.71	67.3559054	78.13932545
836.06	67.38378207	78.06187604
836.41	67.57338082	78.00757118
836.77	67.67006345	77.78802089
837.12	67.86151009	77.7027708
837.47	68.15415881	77.74974042
837.82	68.26907599	77.755346
838.17	68.2611948	77.53265998
838.52	68.36560742	77.21489917
838.87	68.63259607	77.24629872
839.23	68.69417874	77.23098062
839.58	68.79473079	77.08121173
839.93	68.82263393	77.01155818
840.28	68.76137971	76.84264367
840.63	68.78931831	76.62617413
840.98	68.90676663	76.5684699
841.33	69.00714551	76.5933841
841.68	69.11742868	76.60759998
842.03	69.26622121	76.79671423
842.38	69.24115145	76.70656074
842.73	69.29610199	76.72664933
843.08	69.33627597	76.74272339
843.43	69.19803247	76.46000121
843.78	69.22643397	76.27928541
844.13	69.39053212	76.4078261
844.48	69.3815474	76.39670717
844.83	69.32302262	76.15204492
845.18	69.27566159	75.91181753
845.53	69.31690646	75.93950018
845.88	69.46765467	75.87228614
846.23	69.5025067	75.7805542
846.58	69.47296983	75.62935996
846.93	69.45852406	75.29913719
847.28	69.4189036	74.98554605
847.63	69.32913073	74.79271135
847.98	69.40202929	74.40751754
848.33	69.32186219	74.17832213
848.68	69.20757537	73.98487316
849.03	69.10766731	73.71587191
849.38	69.10534941	73.69285347
849.72	69.03775166	73.49912211
850.07	69.03083172	73.35719693
850.42	69.05242165	73.25681204
850.77	69.09303332	73.15255315
851.12	69.20580505	73.22626266
851.47	69.26673236	73.16600284
851.82	69.33728981	73.25169428
852.16	69.68405871	73.44584495
852.51	69.85937703	73.50487676
852.86	70.04303776	73.70842871
853.21	70.10776072	73.86879414
853.56	70.1729872	73.89594805
853.9	70.15514023	73.95695677
854.25	70.29724623	74.06280804
854.6	70.42960746	74.03823435
854.95	70.63304947	74.12090016
855.3	70.77142233	74.0356608
855.64	70.93708758	73.96172367
855.99	70.91948121	73.8585464
856.34	71.03724514	73.86559652
856.69	71.18540734	74.00891186
857.03	71.24013071	73.95672786
857.38	71.2989235	73.88479231
857.73	71.34616956	73.68182857
858.07	71.23872569	73.45004273
858.42	71.2825123	73.50069429
858.77	71.35999943	73.36157131
859.12	71.46456942	73.25934352
859.46	71.59620947	73.22852652
859.81	71.61854364	73.26022003
860.16	71.6633024	73.29552861
860.5	71.70755861	73.35683913
860.85	71.77395491	73.47342655
861.19	71.88355951	73.65385121
861.54	71.88188597	73.8911608
861.89	72.04075528	74.06373385
862.23	72.01933226	74.10363895
862.58	71.97962452	73.97480024
862.93	72.0769555	73.99448172
863.27	72.1116433	73.94963761
863.62	72.21542366	74.12297354
863.96	72.41567477	74.28313788
864.31	72.61106526	74.37730529
864.65	72.73424474	74.52984307
865	72.63521914	74.49437472
865.35	72.59068132	74.39491471
865.69	72.6180637	74.24259909
866.04	72.5299756	74.16953694
866.38	72.50706578	74.25696446
866.73	72.37479117	74.10511474
867.07	72.24871828	73.89988682
867.42	72.25148239	73.75786204
867.76	72.24111017	73.68399844
868.11	72.33749249	73.62411207
868.45	72.31092884	73.62046574
868.8	72.16439871	73.51608054
869.14	71.93600621	73.37787983
869.48	71.65857814	73.11808515
869.83	71.54458314	72.9830126
870.17	71.32524081	72.78699988
870.52	71.19951475	72.60580227
870.86	71.29193885	72.64808013
871.21	71.39537034	72.78901463
871.55	71.41820732	72.72890691
871.89	71.57422693	72.64388119
872.24	71.67937112	72.51558003
872.58	71.78617591	72.42148504
872.93	71.83939119	72.47723048
873.27	71.80190945	72.51519294
873.61	71.70887911	72.4926846
873.96	71.72798892	72.55841903
874.3	71.74723635	72.50735415
874.64	71.91160996	72.40060247
874.99	72.02813997	72.39046929
875.33	72.10425874	72.21193743
875.67	72.09193618	72.17413813
876.02	72.18685879	72.21163976
876.36	72.20749333	72.25091336
876.7	72.11450146	72.15554893
877.05	71.97943991	72.07339118
877.39	71.77393511	71.93587394
877.73	71.68137025	71.88138797
878.07	71.53777231	71.84120364
878.42	71.48899691	71.86627376
878.76	71.54620591	71.79912329
879.1	71.56683751	71.67155525
879.44	71.51398563	71.55467425
879.79	71.41144555	71.40257497
880.13	71.37444223	71.42794098
880.47	71.22811414	71.55476174
880.81	71.22371323	71.65137711
881.15	71.16442343	71.8854482
881.5	70.95682429	71.8714057
881.84	70.6895694	71.72617194
882.18	70.47419546	71.62789094
882.52	70.32499898	71.50292221
882.86	70.15213345	71.27718848
883.2	70.19341088	71.30354268
883.55	70.18620004	71.39209616
883.89	70.20827745	71.39946702
884.23	69.99167724	71.32149306
884.57	69.780757	71.25057573
884.91	69.68999895	71.16746742
885.25	69.77056433	71.18242882
885.59	69.83143022	71.27164216
885.93	69.92028699	71.40348429
886.27	69.87798944	71.50780258
886.62	69.9659386	71.66217426
886.96	70.06333855	71.82772751
887.3	70.15158038	71.73129203
887.64	70.20622426	71.76162947
887.98	70.20598786	71.68872007
888.32	70.25835476	71.74356825
888.66	70.36481198	71.84672232
889	70.24352882	71.79779033
889.34	70.14605482	71.64277711
889.68	69.97692995	71.47227626
890.02	70.01128793	71.33484999
890.36	70.04234874	71.45988667
890.7	70.01343287	71.63504746
891.04	69.87447699	71.59640584
891.38	69.68034612	71.5815552
891.72	69.66061067	71.58353314
892.06	69.65776058	71.50110615
892.4	69.58550145	71.29628983
892.74	69.5872205	71.15003105
893.08	69.55609851	71.18725352
893.41	69.46565545	71.14479279
893.75	69.42635071	71.11968115
894.09	69.36443325	71.04863448
894.43	69.2833205	70.94651059
894.77	69.25173578	70.97051418
895.11	69.0754284	70.81864263
895.45	69.11815814	70.88330674
895.79	68.96786603	70.92133866
896.13	68.89612805	70.78656542
896.46	68.86783992	70.75031048
896.8	68.81260038	70.68457009
897.14	68.84575968	70.52293478
897.48	68.62194827	70.37530642
897.82	68.65645733	70.28058336
898.16	68.61256224	70.20049756
898.49	68.42623406	70.00561317
898.83	68.40679956	69.84132387
899.17	68.53948575	69.77008274
899.51	68.5050877	69.69922972
899.85	68.4786188	69.70240892
900.18	68.47019661	69.8308773
900.52	68.55249343	69.7094811
900.86	68.81233528	69.8864694
901.2	68.76296815	69.78759568
901.53	68.7732465	69.75794337
901.87	68.71230816	69.75805798
902.21	68.58975681	69.49814245
902.54	68.48675233	69.35661218
902.88	68.45522009	69.41989021
903.22	68.53969791	69.40894998
903.56	68.43807131	69.46783528
903.89	68.43752471	69.61614876
904.23	68.57148834	69.73707722
904.57	68.427453	69.79869498
904.9	68.09790743	69.76658772
905.24	68.19982441	69.79362565
905.58	68.19601431	69.84121887
905.91	68.01917537	69.64066905
906.25	67.99784429	69.63145487
906.58	67.72702247	69.28961658
906.92	67.71024083	69.27960418
907.26	67.67956384	69.22825487
907.59	67.6063904	69.04792279
907.93	67.61663858	69.13262662
908.26	67.71509006	69.27472635
908.6	67.57104786	69.27064459
908.94	67.39207443	69.13167258
909.27	67.30442668	69.04274343
909.61	67.26749736	68.99937108
909.94	67.13327089	68.84743786
910.28	67.20274054	68.82425914
910.61	67.31663862	68.84956904
910.95	67.0127441	68.64446035
911.28	66.89178971	68.5415427
911.62	66.98011274	68.53622325
911.95	66.83139218	68.50769477
912.29	66.7452531	68.74156171
912.62	66.56977127	68.70146708
912.96	66.66328927	68.70472006
913.29	66.6621035	68.72081185
913.63	66.6358403	68.62259841
913.96	66.50536037	68.60250838
914.3	66.62199525	68.58724671
914.63	66.63852973	68.53488194
914.97	66.64594023	68.46123682
915.3	66.49382661	68.30438054
915.63	66.43960955	68.37296716
915.97	66.26829741	68.35378429
916.3	66.14124465	68.37433826
916.64	66.29754235	68.67846854
916.97	66.16980145	68.70521788
917.3	66.1503527	68.77218453
917.64	66.09946147	68.86855521
917.97	66.17044229	68.69334647
918.31	66.23784585	68.65877194
918.64	66.19434787	68.70874858
918.97	66.03091469	68.67558428
919.31	66.01992805	68.72197967
919.64	65.93177396	68.4766152
919.97	65.91014489	68.39753549
920.3	66.03347434	68.48591208
920.64	65.99093885	68.38521408
920.97	65.94708544	68.3242304
921.3	65.91461761	68.22644275
921.64	65.97706867	68.14678132
921.97	66.12888489	68.02257875
922.3	65.9900462	67.83500076
922.63	66.04220803	67.73345659
922.97	65.77397651	67.65237935
923.3	65.75108179	67.58388836
923.63	65.55891536	67.52958208
923.96	65.34738983	67.45391278
924.3	65.11612932	67.39361763
924.63	65.21380558	67.43755571
924.96	65.10826698	67.4226623
925.29	65.00197681	67.38516416
925.62	64.78876771	67.14856556
925.96	64.61194217	67.05669053
926.29	64.53459922	67.05898799
926.62	64.62835389	67.19637437
926.95	64.68408865	67.26735707
927.28	64.61346061	67.28314253
927.61	64.607377	67.27893292
927.94	64.47308435	67.11213438
928.28	64.37317575	66.95338968
928.61	64.44922162	66.8149741
928.94	64.3573349	66.75803539
929.27	64.40364117	66.71491827
929.6	64.58710333	66.71270804
929.93	64.68526163	66.44642209
930.26	64.56818957	66.09337561
930.59	64.48068733	65.93997138
930.92	64.60428914	66.08585685
931.25	64.6570111	66.21227341
931.58	64.58496926	66.20567685
931.91	64.53518633	66.1620835
932.24	64.35392637	65.95004954
932.58	64.12638501	65.63075531
932.91	63.99219561	65.5769904
933.24	63.71902134	65.34104258
933.57	63.69833268	65.3057262
933.9	63.64792885	65.36924889
934.23	63.50063091	65.38615877
934.55	63.56938831	65.38717742
934.88	63.47243834	65.43624793
935.21	63.39150035	65.51445111
935.54	63.33085113	65.6364353
935.87	63.34641272	65.97564005
936.2	63.29671722	65.97064175
936.53	63.15481603	65.91277057
936.86	62.94821413	65.94186218
937.19	62.92885804	65.80381738
937.52	62.90353977	65.77500264
937.85	62.8340201	65.78780813
938.18	62.78089301	66.01636229
938.51	62.92805907	66.11059979
938.83	62.92512694	66.22172289
939.16	62.99537579	66.15536465
939.49	62.94239097	66.18980094
939.82	62.84141655	65.97288827
940.15	62.76714929	65.79386784
940.48	62.81223705	65.84263718
940.81	62.71603571	65.85510892
941.13	62.67562577	65.8969823
941.46	62.73380492	65.85221265
941.79	62.83535162	65.92598025
942.12	62.78942013	65.80457079
942.45	62.9631485	65.71091107
942.77	63.05300992	65.79291537
943.1	63.14279436	65.76573686
943.43	63.25981609	65.66836555
943.76	63.44382535	65.5944518
944.08	63.29746664	65.31332177
944.41	63.26751966	65.17821458
944.74	63.34716897	65.25710045
945.07	63.29728803	65.11712905
945.39	63.42715073	65.19047117
945.72	63.38127332	65.10942961
946.05	63.4758908	64.9287118
946.38	63.49182793	64.68296957
946.7	63.50434935	64.58086206
947.03	63.43047331	64.45366079
947.36	63.38604019	64.2220308
947.68	63.38002296	64.15414893
948.01	63.38317499	63.89539288
948.34	63.35011345	63.64515621
948.66	63.19950004	63.56380551
948.99	63.13587404	63.49467108
949.31	63.0879945	63.48827083
949.64	63.23638114	63.41267315
949.97	63.35243768	63.37291371
950.29	63.20839601	63.3677748
950.62	63.38972739	63.34685269
950.95	63.40459897	63.3795409
951.27	63.41277019	63.47728211
951.6	63.37579842	63.55891621
951.92	63.48546543	63.60305271
952.25	63.48879467	63.58428047
952.57	63.51903974	63.759682
952.9	63.48938068	63.92526639
953.22	63.52644253	63.91837031
953.55	63.44218824	63.92462577
953.87	63.26599155	63.88803404
954.2	63.22939654	63.5388108
954.53	63.01302441	63.1995982
954.85	63.05635684	63.05047808
955.17	62.96680421	63.07497679
955.5	62.98769536	63.20088432
955.82	63.16203167	63.23989419
956.15	63.19105217	63.31144247
956.47	63.16143311	63.17499185
956.8	63.35344795	63.2334857
957.12	63.36864294	63.22808837
957.45	63.3785706	63.29248726
957.77	63.40940905	63.45891578
958.1	63.45685544	63.32152105
958.42	63.45848053	63.38170103
958.74	63.64138366	63.51993911
959.07	63.78625711	63.80216229
959.39	63.8742574	63.99770258
959.72	63.89484154	64.23283126
960.04	64.05290082	64.43800054
960.36	63.88526407	64.52708955
960.69	63.95053559	64.77439636
961.01	63.97063103	64.79220155
961.33	63.89039768	64.6324715
961.66	63.76462693	64.38364955
961.98	63.78405335	64.37061924
962.3	63.55561594	64.23150617
962.63	63.53991372	64.21130267
962.95	63.52566906	64.21510461
963.27	63.33004165	64.0445192
963.6	63.12522064	63.8363989
963.92	63.09689704	63.72351388
964.24	63.00327766	63.56840291
964.56	62.77568492	63.23500701
964.89	62.683588	62.94156435
965.21	62.74490964	63.04186911
965.53	62.7313942	63.08214648
965.85	62.78493253	62.84647381
966.18	62.76510375	62.54287405
966.5	62.72580175	62.36863037
966.82	62.58986428	62.29559466
967.14	62.5468565	62.34028169
967.46	62.65443938	62.21374638
967.79	62.72827519	62.17425664
968.11	62.80233678	62.07143999
968.43	62.76546692	61.84332211
968.75	62.73634239	61.78868798
969.07	62.93930882	61.93101424
969.39	63.11978636	61.83869942
969.71	62.99394263	61.73833011
970.04	62.98286928	61.8949593
970.36	63.14249896	62.08201572
970.68	63.04820977	61.88985875
971	62.96088182	61.66472371
971.32	62.86765744	61.63095144
971.64	62.85684587	61.45074755
971.96	62.75569828	61.52050886
972.28	62.74969611	61.64510548
972.6	62.75259211	61.62810646
972.92	62.72772177	61.72432372
973.25	62.57703954	61.81757958
973.57	62.34458607	61.84181373
973.89	62.34306333	61.78853763
974.21	62.27211327	61.57798909
974.53	62.04859221	61.49837884
974.85	61.99556144	61.58559086
975.17	62.06134871	61.56163435
975.49	62.13035576	61.4776362
975.81	62.07164402	61.46432973
976.13	62.1130027	61.51957451
976.45	62.23492607	61.83342384
976.77	62.34612748	61.86721077
977.09	62.2784576	62.10374125
977.4	62.31908014	62.00916599
977.72	62.30583003	62.00661971
978.04	62.55504304	62.0781035
978.36	62.43622784	62.1101221
978.68	62.39532845	62.18832843
979	62.4106339	62.08657232
979.32	62.33582241	62.42313085
979.64	62.41112696	62.72214921
979.96	62.45970741	62.93407527
980.28	62.38992212	63.14161288
980.6	62.4769692	63.36874461
980.91	62.67696268	63.61634262
981.23	62.66752392	63.90905057
981.55	62.78417002	64.00937234
981.87	62.6511009	64.08916684
982.19	62.59596039	64.18978118
982.51	62.63862981	64.36826466
982.82	62.80622849	64.56659324
983.14	63.19518122	64.69425749
983.46	63.14105871	64.93423853
983.78	63.20053473	65.05139333
984.1	63.44008803	64.90414491
984.41	63.32825103	65.04846075
984.73	63.50515223	64.9694703
985.05	63.52013537	64.82689444
985.37	63.51582903	64.61723027
985.69	63.42365264	64.39379933
986	63.38382327	64.31535394
986.32	63.15555074	64.25330107
986.64	63.25112298	64.05024544
986.95	63.08195202	64.20170437
987.27	63.26796903	64.01143321
987.59	63.26662283	64.0805489
987.91	63.36731503	64.12779778
988.22	63.29099583	64.16711774
988.54	63.10723932	64.1546844
988.86	63.08981088	64.06290365
989.17	63.08841522	64.01317793
989.49	62.97680697	63.8230797
989.81	63.24767303	63.64830642
990.12	63.17863686	63.31047638
990.44	63.33435212	63.24660595
990.75	63.31877729	63.22266107
991.07	63.38565233	63.25940828
991.39	63.63783981	63.63239272
991.7	63.77219076	63.61470042
992.02	63.90479966	63.60678596
992.33	64.07664309	63.27995105
992.65	63.79393488	63.07751765
992.97	63.73378377	62.79780221
993.28	63.50448135	62.41777262
993.6	63.46097305	62.16451693
993.91	63.31938043	62.0114112
994.23	63.06608378	61.65419831
994.54	63.10801017	61.59604041
994.86	63.11637925	61.64150845
995.17	62.87929824	61.58930772
995.49	62.78580588	61.68223814
995.8	62.48247148	61.5514724
996.12	62.16703239	61.38816333
996.43	61.8392818	61.17065496
996.75	61.23813285	60.58856882
997.06	60.88307633	60.32929489
997.38	60.35227994	59.93627981
997.69	60.02731145	59.90262873
998.01	60.0615909	60.1363731
998.32	60.0265264	60.40938697
998.63	60.01274639	60.39209414
998.95	59.83330026	60.41649016
999.26	59.71878981	60.22835106
999.58	59.87706754	60.35895066
999.89	59.96459242	60.26592356
1000.2	59.80605302	60.25029186
1000.52	59.83955958	60.15093652
1000.83	59.85224408	60.29934539
1001.15	60.27206083	60.64101124
1001.46	60.67330011	60.86161016
1001.77	61.33760578	60.98259356
1002.09	61.58715916	61.31127264
1002.4	61.51255717	61.57957344
1002.71	61.64397463	61.78268475
1003.03	61.62745131	61.94775153
1003.34	61.55625225	61.79606562
1003.65	61.46075344	61.64659623
1003.96	61.32883467	61.65750816
1004.28	61.45614005	61.63714565
1004.59	61.45219141	61.63413118
1004.9	61.61330767	61.62385942
1005.22	61.67263527	61.88640304
1005.53	61.86984418	61.95970597
1005.84	62.01363017	62.10822297
1006.15	61.79828648	61.79095676
1006.47	61.25988877	61.40314811
1006.78	61.03785937	61.27766014
1007.09	60.76719626	61.19262833
1007.4	60.80566343	60.82431204
1007.71	60.93211979	60.39611018
1008.03	61.01990656	60.60704988
1008.34	61.33325771	60.4182599
1008.65	61.56737061	60.43802065
1008.96	61.75967069	60.57088866
1009.27	61.94764113	60.7909637
1009.58	61.76395815	61.05605204
1009.9	61.9209419	61.20573903
1010.21	61.81532401	61.31790826
1010.52	61.88107891	61.29138868
1010.83	61.95206655	61.56042316
1011.14	62.00751803	61.66209489
1011.45	62.21234042	61.63854554
