300,1.524340413,1.847532421
301,1.527236333,1.846968779
302,1.529991224,1.846359457
303,1.53260421,1.845709287
304,1.535074626,1.845023143
305,1.537402019,1.844305928
306,1.539586155,1.843562562
307,1.541627015,1.842797972
308,1.543524797,1.84201708
309,1.545279916,1.841224796
310,1.546893007,1.840426
311,1.548364917,1.839625536
312,1.549696709,1.838828201
313,1.550889656,1.838038731
314,1.551945241,1.837261792
315,1.552865147,1.83650197
316,1.553651262,1.835763762
317,1.554305665,1.835051562
318,1.554830626,1.834369655
319,1.5552286,1.833722207
320,1.555502216,1.833113256
321,1.555654275,1.832546701
322,1.555687742,1.832026298
323,1.555605734,1.83155565
324,1.555411519,1.831138202
325,1.5551085,1.83077723
326,1.554700212,1.83047584
327,1.554190309,1.830236958
328,1.553582559,1.830063327
329,1.552880829,1.829957505
330,1.552089082,1.829921855
331,1.55121136,1.829958546
332,1.55025178,1.830069548
333,1.549214521,1.830256632
334,1.548103817,1.830521365
335,1.54692394,1.83086511
336,1.545679201,1.831289026
337,1.544373928,1.831794067
338,1.543012467,1.832380981
339,1.541599165,1.833050314
340,1.540138363,1.833802406
341,1.538634386,1.834637398
342,1.537091535,1.835555231
343,1.535514077,1.836555649
344,1.533906236,1.837638203
345,1.532272183,1.838802253
346,1.530616032,1.840046972
347,1.528941828,1.841371352
348,1.52725354,1.842774204
349,1.525555053,1.844254168
350,1.523850165,1.845809715
351,1.522142574,1.847439153
352,1.520435875,1.849140631
353,1.518733556,1.850912148
354,1.517038986,1.852751558
355,1.515355414,1.854656572
356,1.513685965,1.856624771
357,1.512033631,1.858653609
358,1.51040127,1.860740417
359,1.5087916,1.862882417
360,1.507207197,1.865076721
361,1.50565049,1.867320343
362,1.504123758,1.869610203
363,1.502629131,1.871943135
364,1.501168581,1.874315895
365,1.499743926,1.876725167
366,1.498356825,1.87916757
367,1.497008778,1.881639662
368,1.495701124,1.884137953
369,1.49443504,1.886658906
370,1.493211542,1.889198948
371,1.492031483,1.891754473
372,1.490895554,1.894321851
373,1.489804283,1.896897433
374,1.488758036,1.899477557
375,1.487757018,1.902058558
376,1.486801273,1.90463677
377,1.485890686,1.907208531
378,1.485024985,1.909770195
379,1.484203737,1.912318131
380,1.483426358,1.914848734
381,1.482692108,1.917358425
382,1.482000094,1.919843664
383,1.481349275,1.922300946
384,1.480738461,1.924726815
385,1.480166318,1.927117863
386,1.479631365,1.929470738
387,1.479131984,1.931782148
388,1.478666417,1.934048864
389,1.478232768,1.936267727
390,1.477829013,1.938435654
391,1.477452995,1.940549636
392,1.477102428,1.942606751
393,1.476774906,1.94460416
394,1.4764679,1.946539116
395,1.476178763,1.948408968
396,1.475904733,1.950211162
397,1.47564294,1.951943246
398,1.475390403,1.953602877
399,1.47514404,1.95518782
400,1.474900666,1.956695953
401,1.474657001,1.958125272
402,1.474409674,1.959473893
403,1.474155222,1.960740054
404,1.473890099,1.961922124
405,1.473610679,1.963018597
406,1.47331326,1.964028102
407,1.472994066,1.964949404
408,1.472649255,1.965781405
409,1.472274923,1.966523151
410,1.471867106,1.967173828
411,1.471421787,1.96773277
412,1.470934899,1.96819946
413,1.470402335,1.968573531
414,1.469819944,1.968854769
415,1.469183545,1.969043113
416,1.468488927,1.969138661
417,1.467731856,1.969141666
418,1.46690808,1.969052544
419,1.466013335,1.968871869
420,1.46504335,1.968600378
421,1.463993854,1.96823897
422,1.462860577,1.967788709
423,1.461639264,1.967250823
424,1.460325671,1.966626703
425,1.458915582,1.965917908
426,1.457404803,1.96512616
427,1.455789177,1.964253345
428,1.454064587,1.963301516
429,1.452226961,1.962272887
430,1.450272279,1.961169839
431,1.44819658,1.95999491
432,1.445995965,1.958750803
433,1.443666608,1.957440378
434,1.441204756,1.956066655
435,1.43860674,1.954632808
436,1.435868981,1.953142165
437,1.43298799,1.951598206
438,1.429960381,1.950004561
439,1.426782874,1.948365005
440,1.423452299,1.946683456
441,1.419965605,1.944963973
442,1.416319865,1.943210752
443,1.412512277,1.94142812
444,1.408540177,1.939620537
445,1.40440104,1.937792585
446,1.400092485,1.935948968
447,1.395612281,1.934094509
448,1.390958353,1.93223414
449,1.386128788,1.930372902
450,1.381121834,1.928515938
451,1.375935913,1.926668488
452,1.37056962,1.924835885
453,1.365021729,1.923023545
454,1.359291198,1.921236967
455,1.353377171,1.919481724
456,1.347278988,1.917763457
457,1.34099618,1.916087868
458,1.33452848,1.914460715
459,1.327875826,1.912887804
460,1.321038358,1.911374984
461,1.314016432,1.909928135
462,1.306810613,1.908553167
463,1.299421684,1.907256007
464,1.291850645,1.906042594
465,1.284098721,1.904918869
466,1.276167357,1.903890771
467,1.268058227,1.902964221
468,1.25977323,1.90214512
469,1.251314495,1.901439335
470,1.242684383,1.900852693
471,1.233885482,1.900390971
472,1.224920616,1.900059884
473,1.215792837,1.899865076
474,1.206505431,1.89981211
475,1.197061911,1.899906459
476,1.187466022,1.90015349
477,1.177721736,1.90055846
478,1.167833247,1.901126499
479,1.157804974,1.901862601
480,1.147641551,1.902771614
481,1.137347828,1.903858227
482,1.126928863,1.905126956
483,1.116389915,1.906582139
484,1.105736442,1.908227917
485,1.094974089,1.910068228
486,1.084108682,1.912106794
487,1.073146218,1.91434711
488,1.062092857,1.916792433
489,1.050954908,1.919445774
490,1.039738823,1.922309886
491,1.028451177,1.925387255
492,1.017098662,1.928680093
493,1.00568807,1.932190332
494,0.9942262764,1.935919611
495,0.9827202294,1.939869276
496,0.9711769303,1.944040373
497,0.9596034193,1.948433642
498,0.9480067577,1.953049519
499,0.936394011,1.957888129
500,0.9247722321,1.962949289
501,0.9131484429,1.968232506
502,0.9015296178,1.973736984
503,0.8899226654,1.979461621
504,0.878334412,1.985405016
505,0.8667715843,1.991565479
506,0.8552407934,1.997941031
507,0.8437485184,2.004529418
508,0.8323010919,2.011328114
509,0.8209046851,2.018334341
510,0.8095652944,2.025545072
511,0.7982887291,2.032957045
512,0.7870805992,2.04056678
513,0.7759463057,2.048370588
514,0.7648910308,2.05636459
515,0.7539197297,2.064544729
516,0.743037124,2.072906785
517,0.7322476959,2.081446392
518,0.7215556834,2.090159053
519,0.7109650771,2.099040158
520,0.7004796185,2.108084996
521,0.6901027985,2.117288773
522,0.6798378578,2.126646627
523,0.6696877879,2.13615364
524,0.6596553337,2.145804858
525,0.6497429959,2.155595302
526,0.6399530359,2.165519978
527,0.6302874797,2.175573896
528,0.6207481238,2.185752078
529,0.6113365413,2.196049572
530,0.6020540885,2.206461459
531,0.5929019119,2.216982867
532,0.5838809561,2.227608978
533,0.5749919712,2.238335035
534,0.5662355213,2.249156356
535,0.5576119927,2.260068331
536,0.5491216025,2.271066436
537,0.5407644068,2.282146238
538,0.5325403097,2.293303395
539,0.5244490715,2.304533665
540,0.5164903174,2.315832906
541,0.5086635457,2.327197081
542,0.5009681361,2.338622261
543,0.4934033577,2.350104626
544,0.4859683771,2.361640463
545,0.4786622653,2.373226173
546,0.471484006,2.384858268
547,0.4644325021,2.39653337
548,0.4575065827,2.408248214
549,0.4507050097,2.419999645
550,0.4440264841,2.431784618
551,0.437469652,2.443600195
552,0.4310331101,2.455443548
553,0.4247154115,2.467311953
554,0.4185150706,2.479202789
555,0.412430568,2.491113538
556,0.406460355,2.503041783
557,0.400602858,2.514985203
558,0.3948564827,2.526941572
559,0.3892196175,2.538908758
560,0.3836906375,2.550884721
561,0.3782679073,2.562867506
562,0.3729497846,2.574855247
563,0.3677346228,2.586846159
564,0.3626207736,2.598838538
565,0.3576065895,2.610830759
566,0.3526904263,2.622821273
567,0.3478706448,2.634808602
568,0.3431456129,2.646791342
569,0.3385137074,2.658768154
570,0.3339733155,2.670737767
571,0.3295228365,2.682698972
572,0.3251606827,2.694650624
573,0.3208852808,2.706591634
574,0.3166950732,2.718520972
575,0.3125885186,2.73043766
576,0.308564093,2.742340776
577,0.3046202906,2.754229445
578,0.3007556242,2.766102843
579,0.2969686259,2.777960192
580,0.2932578479,2.789800757
581,0.2896218623,2.801623848
582,0.2860592621,2.813428815
583,0.2825686611,2.825215047
584,0.2791486943,2.836981973
585,0.2757980179,2.848729054
586,0.2725153099,2.860455789
587,0.2692992697,2.87216171
588,0.2661486184,2.883846378
589,0.2630620987,2.895509387
590,0.2600384749,2.907150359
591,0.257076533,2.918768943
592,0.2541750805,2.930364815
593,0.2513329462,2.941937676
594,0.2485489802,2.953487252
595,0.2458220537,2.965013291
596,0.2431510588,2.976515564
597,0.2405349084,2.987993861
598,0.2379725358,2.999447994
599,0.2354628948,3.010877792
600,0.2330049591,3.022283104
601,0.2305977223,3.033663797
602,0.2282401976,3.04501975
603,0.2259314175,3.056350863
604,0.2236704333,3.067657048
605,0.2214563155,3.078938232
606,0.2192881528,3.090194354
607,0.217165052,3.101425368
608,0.2150861381,3.112631239
609,0.2130505534,3.123811944
610,0.2110574578,3.134967469
611,0.2091060281,3.146097815
612,0.2071954578,3.157202988
613,0.2053249568,3.168283005
614,0.2034937513,3.179337894
615,0.2017010832,3.190367688
616,0.1999462101,3.20137243
617,0.1982284046,3.21235217
618,0.1965469546,3.223306966
619,0.1949011624,3.234236881
620,0.193290345,3.245141985
621,0.1917138332,3.256022355
622,0.1901709719,3.266878073
623,0.1886611194,3.277709226
624,0.1871836474,3.288515905
625,0.1857379407,3.299298208
626,0.1843233967,3.310056236
627,0.1829394253,3.320790094
628,0.1815854489,3.331499892
629,0.1802609015,3.342185743
630,0.1789652292,3.352847762
631,0.1776978894,3.36348607
632,0.1764583509,3.374100789
633,0.1752460935,3.384692044
634,0.1740606075,3.395259963
635,0.1729013943,3.405804675
636,0.1717679652,3.416326314
637,0.1706598417,3.426825012
638,0.1695765554,3.437300908
639,0.1685176474,3.447754137
640,0.1674826683,3.458184841
641,0.1664711781,3.468593159
642,0.1654827458,3.478979233
643,0.1645169491,3.489343207
644,0.1635733748,3.499685225
645,0.1626516178,3.510005432
646,0.1617512817,3.520303974
647,0.1608719778,3.530580998
648,0.1600133256,3.54083665
649,0.1591749526,3.551071079
650,0.1583564935,3.561284433
651,0.1575575907,3.57147686
652,0.1567778938,3.581648509
653,0.1560170597,3.591799528
654,0.1552747521,3.601930067
655,0.1545506414,3.612040275
656,0.1538444051,3.622130301
657,0.1531557269,3.632200293
658,0.1524842969,3.6422504
659,0.1518298116,3.652280771
660,0.1511919735,3.662291554
661,0.1505704911,3.672282897
662,0.1499650787,3.682254947
663,0.1493754566,3.692207851
664,0.1488013502,3.702141757
665,0.1482424909,3.71205681
666,0.1476986152,3.721953157
667,0.1471694647,3.731830941
668,0.1466547864,3.741690308
669,0.1461543322,3.751531401
670,0.1456678589,3.761354365
671,0.1451951282,3.77115934
672,0.1447359063,3.78094647
673,0.1442899641,3.790715895
674,0.1438570772,3.800467755
675,0.1434370253,3.810202191
676,0.1430295925,3.819919341
677,0.1426345672,3.829619342
678,0.1422517419,3.839302333
679,0.141880913,3.848968449
680,0.141521881,3.858617826
681,0.1411744502,3.868250598
682,0.1408384288,3.877866899
683,0.1405136285,3.887466862
684,0.1401998647,3.897050619
685,0.1398969565,3.906618301
686,0.1396047262,3.916170037
687,0.1393229998,3.925705957
688,0.1390516064,3.935226189
689,0.1387903784,3.94473086
690,0.1385391515,3.954220097
691,0.1382977644,3.963694025
692,0.1380660588,3.973152768
693,0.1378438796,3.98259645
694,0.1376310744,3.992025193
695,0.1374274939,4.001439118
696,0.1372329915,4.010838347
697,0.1370474232,4.020222998
698,0.1368706479,4.029593191
699,0.136702527,4.038949043
