wv	R2	R1	R0
510.2	86.81124143	87.87342332	72.95861916
510.61	93.3196065	89.24731183	78.63189202
511.02	95.34042072	90.04750057	79.41642162
511.44	96.27526686	90.77901431	79.059732
511.85	90.05574136	87.42474916	78.14938685
512.26	86.57980456	85.32030402	77.85016287
512.68	91.61361142	88.54006586	75.32381998
513.09	93.85414412	86.9292361	77.75373296
513.5	95.73532645	90.2396131	80.4352605
513.91	95.76141577	91.34804457	77.88944724
514.33	95.17815234	90.74034564	77.42692554
514.74	97.01363341	93.98398615	78.09997836
515.15	94.33368311	90.26232949	78.50996852
515.56	93.78217006	83.24068355	76.44636607
515.98	91.75559741	89.37016112	77.06633187
516.39	94.34080905	89.10081744	74.97380004
516.8	91.54053494	87.06199461	74.62160481
517.21	91.4661274	86.69362993	77.39130435
517.62	94.57542249	87.44001669	78.09305237
518.04	94.51606302	89.03212605	75.73153264
518.45	91.87386295	86.29472408	74.65130382
518.86	89.88468541	86.48593971	75.88509003
519.27	92.65525067	90.75716938	80.93666185
519.68	87.67096135	84.18235877	77.1258672
520.1	92.62081412	85.72287949	76.45879286
520.51	89.58128563	82.15057991	73.73697661
520.92	90.69302976	84.42180947	76.47293789
521.33	96.73571877	91.67189789	84.18079096
521.74	98.75699192	91.25750984	79.7389683
522.15	95.62796453	90.59599918	81.85192823
522.56	93.59258513	90.85230707	76.10316341
522.97	89.51370822	87.59255553	79.22753652
523.39	93.75637625	90.45092838	81.06508876
523.8	98.88579387	93.74330405	85.1296336
524.21	96.45611841	91.41129873	81.98874296
524.62	95.04513962	92.86164182	83.16187277
525.03	97.04204521	92.05577858	81.91421931
525.44	93.93685971	90.00627221	81.64332009
525.85	90.56022984	91.09378206	79.76605787
526.26	90.81733624	84.28656244	77.83494953
526.67	93.50937311	89.92138682	81.41503729
527.08	98.16588547	86.99816589	79.74322397
527.49	94.31658995	87.47248349	82.26936162
527.9	92.35189221	86.6059045	81.65246681
528.31	93.94306481	88.33030487	79.24490208
528.72	94.27875837	92.08764455	82.55224183
529.13	90.62193447	87.48283304	79.9489896
529.54	90.76862898	87.56111872	79.69880696
529.95	92.20779221	88.17182817	80.65934066
530.36	88.36802179	85.60591325	78.331064
530.77	95.03503503	89.34934935	83.06306306
531.18	94.29710867	92.74177468	80.41874377
531.59	94.36843149	91.67162403	82.74836407
532	95.55911182	93.79875975	84.67693539
532.41	89.23458675	88.24203092	79.65260546
532.82	91.6523071	86.6743251	77.06299062
533.23	91.9502236	91.28913086	85.33929613
533.64	94.03159743	88.80436903	84.59137897
534.05	92.20227755	87.76298012	83.47809303
534.46	92.82031698	87.3209853	80.10311247
534.87	88.1648212	82.97331639	77.9270285
535.28	93.47372415	87.06127869	80.34528552
535.68	95.4554134	90.7962574	82.70001909
536.09	90.65841306	84.73081973	82.9675483
536.5	88.80203599	83.85748046	77.74950009
536.91	91.58826785	87.60376314	82.25419664
537.32	91.8923832	89.89274677	79.96727868
537.73	91.97093551	88.66485014	83.28792007
538.14	93.75580747	90.18769745	83.12581305
538.54	91.06852287	87.56101971	79.64201772
538.95	94.59856697	91.80598934	79.31287893
539.36	97.38659698	93.61582976	85.25294008
539.77	91.44232484	87.94794081	78.99803887
540.18	90.7549527	89.54131715	81.50990541
540.59	92.98557949	87.11055724	82.62417661
540.99	91.73347586	91.98289685	81.82789952
541.4	90.25807554	88.54896599	78.05503333
541.81	94.15163719	87.39275083	82.17475048
542.22	89.14433881	91.46067416	80.2247191
542.63	87.33231448	88.72474104	82.17014773
543.03	89.17272881	88.19150736	79.80037219
543.44	91.24288916	90.6223065	80.69298397
543.85	91.35190566	88.95915228	82.97726884
544.26	92.48094835	87.73920406	82.08298052
544.66	91.96869151	92.37706313	83.83529011
545.07	92.06798867	88.23529412	79.73671055
545.48	88.52431987	87.89777411	82.15993405
545.89	90.53175529	90.69844974	81.46357726
546.29	87.47462127	84.31985007	76.60471654
546.7	89.75028562	89.19536478	83.71144116
547.11	91.49777558	90.70687098	82.79782501
547.51	92.67531614	90.86877977	81.80325177
547.92	88.77930477	87.71220695	81.69765562
548.33	91.40986748	87.19463516	79.9776465
548.73	91.64141011	87.17498804	79.93300367
549.14	91.59826171	87.28472558	80.07403831
549.55	90.90175835	89.41764801	82.19067592
549.95	89.87586652	92.64871836	82.55682734
550.36	92.44552058	91.54156578	82.46973366
550.77	96.1196443	91.65723525	82.15036378
551.17	94.86447932	87.25630052	81.04295451
551.58	91.41831799	87.14308004	82.64939928
551.98	90.98705754	88.42975207	82.81615469
552.39	91.59506327	88.50179659	81.65911576
552.8	90.79132199	87.10785079	84.5169346
553.2	90.40488923	85.79067991	82.18487395
553.61	90.35842855	90.32712475	83.56550321
554.01	93.15601182	89.42292736	82.14341266
554.42	89.6461939	88.84974728	81.4979323
554.83	88.09855881	89.52425229	82.92267163
555.23	88.75095785	88.75095785	82.49808429
555.64	90.97016091	91.53257304	84.12748008
556.04	92.0012498	90.00156226	82.53397907
556.45	90.00757002	89.58364875	79.56093868
556.85	88.67924528	87.62264151	79.29056604
557.26	89.65359377	87.76133069	84.55669159
557.66	91.71615654	87.05649459	81.87909243
558.07	89.4312584	87.37124944	80.53440812
558.47	92.7534062	87.24359934	83.20107801
558.88	89.55157614	86.82847417	80.05031819
559.28	85.16138455	84.0221995	77.39155835
559.69	86.60259211	83.89398573	79.32139217
560.09	86.35477583	90.13345329	81.16659169
560.5	88.87389414	85.3051432	82.90598291
560.9	90.82292764	87.78396269	83.24055965
561.31	86.73275988	83.35034262	80.93016475
561.71	86.11232677	86.40408461	80.04376368
562.12	86.64105216	87.85281513	82.17821782
562.52	89.62896737	88.97332737	84.29444196
562.92	86.94188259	87.58600498	81.02766798
563.33	88.10474922	87.95679834	83.57745229
563.73	86.31200575	85.19051042	77.7426312
564.14	88.80519864	89.07103825	81.95244425
564.54	88.71183917	87.49069248	82.45718541
564.94	90.22635287	87.85789237	83.39079598
565.35	88.89386476	91.04343932	81.48977459
565.75	87.10047298	86.38383259	79.5900817
566.16	87.61946773	88.82517277	82.17909131
566.56	86.14118666	86.40103941	83.22506135
566.96	84.68558392	83.88706688	79.80892628
567.37	84.07054473	83.92831745	77.8409899
567.77	85.90321174	86.51358814	79.68318558
568.17	90.28697572	87.93230316	81.2803532
568.58	85.55893867	86.97984631	82.97810642
568.98	87.72573778	87.40273088	82.79254148
569.38	84.59339717	83.42146634	81.70644562
569.79	86.22676848	84.26739663	81.61648177
570.19	86.21679828	83.86216798	82.3689878
570.59	88.62750758	86.26064367	83.31649589
571	88.51536575	85.54321166	82.85961622
571.4	84.36649964	84.36649964	82.36220472
571.8	87.60835583	89.02941594	80.30410686
572.2	87.59800428	85.54526016	79.84319316
572.61	84.38765536	85.14173998	79.55592794
573.01	85.58225508	84.16038675	81.97070951
573.41	85.12989809	86.07722119	81.94344768
573.81	86.62765179	86.56912948	83.87710315
574.22	84.16296084	84.7367666	82.09726008
574.62	86.51849686	87.71750256	83.5940927
575.02	84.82283747	85.4827141	82.38416296
575.42	80.15817955	81.90647981	80.7131955
575.82	81.39534884	86.01832276	83.45313601
576.23	83.81238381	88.1023881	83.21178321
576.63	80.3150704	85.02718528	79.11612993
577.03	80.3053649	83.27496848	81.56604566
577.43	83.96048235	84.68690978	81.72308586
577.83	84.16916702	86.45520789	81.51164452
578.23	81.68477494	84.08353323	79.93509242
578.64	84.00566171	85.67586695	82.19391366
579.04	84.09958976	83.19422832	82.91130287
579.44	82.48530887	84.95055181	81.16669055
579.84	79.86002	82.6881874	81.83116698
580.24	78.99582794	84.49144008	80.26183283
580.64	82.04058138	84.31428983	82.29961145
581.04	83.8377987	84.96741492	83.20057929
581.45	87.05969049	83.84672071	83.28666175
581.85	84.05015308	84.86659863	83.29202508
582.25	83.11520207	82.77002733	79.97986481
582.65	82.98477735	80.53777209	80.65158629
583.05	81.76309335	82.16707546	82.77304862
583.45	82.50394378	81.50007171	81.50007171
583.85	80.6423485	80.32262753	82.35721552
584.25	80.60536508	80.63405537	78.8552575
584.65	81.8802911	82.97935541	82.11792663
585.05	77.15772734	81.11898222	81.55269626
585.45	81.89152846	83.35574481	85.05901688
585.85	80.88299577	80.12530963	78.23109427
586.25	78.5370127	82.4499927	81.48634837
586.65	78.27570856	85.60617302	81.9261018
587.05	76.42171609	79.28663515	78.79959891
587.45	77.22263042	82.13078619	78.7803086
587.85	76.38344227	80.71169208	76.52868555
588.25	74.83559842	79.39500219	79.54113693
588.65	75.81180546	78.29412614	77.86116323
589.05	76.07443509	78.1420765	80.56417073
589.45	73.84770987	77.63328999	77.71998266
589.85	74.71062271	78.43223443	78.95970696
590.25	75.57094445	77.78105201	81.70030942
590.65	75.13657168	79.09345932	78.53240809
591.05	74.23778264	79.19766594	79.89788476
591.45	75.09061911	75.98956068	79.00536465
591.85	75.52643204	76.26270063	78.76601384
592.25	71.4920729	76.91509853	77.77448511
592.65	73.41567417	79.70886634	78.97368034
593.04	73.95541119	77.32171859	78.97534327
593.44	79.46524064	79.89304813	82.82658518
593.84	73.15456019	76.51392368	77.81052011
594.24	73.15157801	75.99644392	78.18936139
594.64	69.23076923	73.47680675	76.67587611
595.04	70.8840346	75.01832576	78.91804721
595.44	73.27703212	79.06801387	79.76172523
595.84	72.76633575	75.78900578	81.71580975
596.23	72.13768651	76.36283055	78.78564042
596.63	72.38617826	74.16580157	78.40723713
597.03	70.76721502	70.85456398	77.78424807
597.43	68.60789203	71.98181018	79.75649113
597.83	65.61473654	69.75581893	74.55376267
598.22	68.9496443	68.69856326	75.33826196
598.62	67.43256743	72.51320108	76.39503354
599.02	65.37758402	69.31514555	77.92153002
599.42	69.63499503	70.40193154	77.75884107
599.82	67.52746469	72.89199601	77.31488087
600.21	64.34673015	68.68785884	74.42935163
600.61	64.79613581	70.53558744	74.96803523
601.01	64.67007885	66.57905658	74.82362706
601.41	65.91387291	67.82157385	76.01346612
601.8	63.41363822	67.33360555	75.60909215
602.2	63.93121767	69.01999161	75.61862156
602.6	63.64396155	68.74216465	77.0720156
603	66.25261689	69.18353105	77.585485
603.39	62.96602009	66.65290962	75.59499243
603.79	64.47748864	66.73550874	74.6385791
604.19	64.14965054	69.63135535	74.97601754
604.58	60.87953595	66.57223796	74.26143262
604.98	59.60894603	66.65327441	70.59059863
605.38	60.41694155	62.34331706	72.76685579
605.77	60.39577484	63.41756919	72.80385078
606.17	59.78188589	62.5482112	71.3259742
606.57	59.20031566	61.14691569	70.90622123
606.96	56.91827985	60.58204495	71.67727686
607.36	56.89009428	59.52473202	70.5798786
607.76	54.86622722	58.40765154	71.95295334
608.15	54.86120077	60.85216269	71.77533893
608.55	55.01647989	58.83981543	70.30982202
608.95	54.68448786	57.15203701	72.31718288
609.34	52.98814722	55.63318777	67.11166563
609.74	53.95943677	56.02635318	70.23640357
610.13	53.76109039	56.12704128	70.06557799
610.53	55.05122552	58.00804046	71.96213202
610.93	51.45079639	53.47573775	68.51463144
611.32	55.28382031	56.82842065	72.24868065
611.72	55.44850931	56.38588725	73.44095821
612.11	51.74555845	53.38551373	67.57361163
612.51	51.6494714	53.81480066	69.20137562
612.9	49.69248149	53.23208234	68.26911008
613.3	50.74078764	51.47524376	65.75914904
613.69	46.64036494	49.69794107	63.72827025
614.09	49.17592947	52.14002811	66.98607385
614.48	48.50867341	46.98614751	64.53263447
614.88	48.55063371	46.81892333	66.34458527
615.27	47.95698925	48.96900696	65.43959519
615.67	46.1014772	49.62106615	65.72896596
616.06	47.62087983	47.80043607	66.80774657
616.46	44.96095203	45.92785422	63.58001735
616.85	45.53881808	47.08381615	65.4435432
617.25	45.30197076	45.9885569	63.83979657
617.64	43.71731088	46.77892588	64.30667177
618.04	42.66816423	44.34044677	61.83701485
618.43	42.8317008	44.94339143	65.754993
618.83	41.73404652	42.10722727	61.63701953
619.22	41.55827756	44.58896325	62.79833312
619.62	39.18042813	42.58103976	60.6116208
620.01	40.17602578	42.40733854	61.52225115
620.4	40.04772071	42.5844531	62.65226673
620.8	39.84444728	41.68047941	62.02983552
621.19	37.06187524	42.35100595	61.83727698
621.59	37.76284683	40.92323006	59.96018415
621.98	38.66599165	40.74167827	61.97949627
622.37	37.85563424	39.54528513	59.97018263
622.77	37.6578786	37.33905579	58.84733292
623.16	37.08600932	39.00012593	61.33988163
623.55	35.36102236	37.61022364	61.07348243
623.95	37.03655858	39.54269474	61.29699005
624.34	36.68600903	40.47711154	61.83107672
624.73	34.40765454	37.80687398	58.25254941
625.13	34.1208318	35.05598622	55.75243017
625.52	33.5177965	33.86995346	55.72883914
625.91	33.70319001	34.68667255	56.42415837
626.31	32.69303677	35.37217237	57.66460255
626.7	33.22322449	35.5355101	54.64362851
627.09	31.50615404	35.36353255	55.15797488
627.49	32.73801707	34.68154957	56.06040709
627.88	31.9742207	35.6043667	57.88504538
628.27	32.94289898	36.21722348	58.17915613
628.66	30.77630369	36.37199527	56.52173913
629.06	29.32253503	33.20478211	53.90152976
629.45	29.27816212	35.28260018	55.25388331
629.84	28.3921873	32.42788772	54.72771957
630.23	29.67474234	33.20840584	55.24026235
630.63	28.61433982	35.43163119	53.74167428
631.02	27.11669015	32.36838734	52.65787114
631.41	29.39166995	34.20049928	53.64603863
631.8	29.75195649	31.82119645	55.67051333
632.19	27.11028137	35.77810375	55.80744099
632.59	28.9624783	34.30364535	54.54666845
632.98	26.83495146	32.09061489	53.78640777
633.37	26.46475334	31.54344663	51.64660759
633.76	27.14914034	33.33333333	54.76476076
634.15	27.31437812	34.51017383	52.32448457
634.54	26.31294721	34.14337789	54.98852437
634.94	26.88260216	35.16468498	53.83353834
635.33	26.32740312	35.53992553	55.06826645
635.72	26.71838846	32.9250034	54.83870968
636.11	24.91587024	32.83079822	52.51043209
636.5	23.74572796	33.94395079	54.17634997
636.89	26.38418844	33.66725328	53.97319616
637.28	25.87619176	35.03424198	52.59836176
637.67	25.54385005	35.17581064	51.07401833
638.06	26.7063547	36.61913332	53.50962204
638.45	26.59207073	35.15678961	53.47423677
638.85	24.35459637	34.51714247	52.54746619
639.24	24.5692579	34.662868	52.78795279
639.63	26.76134014	35.64042465	52.95739694
640.02	24.91430138	36.5967366	53.98327163
640.41	23.42377769	33.70035391	50.9765369
640.8	26.92891649	36.20427881	53.48516218
641.19	26.54928601	36.11534729	52.11423818
641.58	26.03152844	36.61411926	52.2138451
641.97	25.96839603	37.5471962	55.25101384
642.36	24.20768712	36.64194201	51.34187458
642.75	26.16062819	36.32731781	54.89736878
643.14	25.94113621	35.9890486	52.06023272
643.53	26.50007059	39.4606805	55.18847946
643.92	26.88079943	39.38615275	55.37473233
644.31	25.36241889	37.51208063	53.91412398
644.7	27.57605496	38.45506799	54.35300715
645.09	25.6109347	39.5002071	55.46044457
645.48	25.21572387	38.93987125	54.25284208
645.87	26.22401073	38.18913481	52.56874581
646.26	26.52227217	39.16360169	53.79376107
646.65	27.59566787	41.89169675	55.58122744
647.03	26.82105263	39.22807018	57.16491228
647.42	27.29763046	37.18668676	54.74592522
647.81	26.53117655	39.91428176	54.62463708
648.2	24.79078063	39.66250514	52.55865002
648.59	27.9186363	40.69617533	55.67970205
648.98	29.31944643	41.61791982	56.14210301
649.37	28.92036421	42.91082526	59.06922966
649.76	28.23815658	42.75082296	58.58022041
650.15	26.59969726	41.26874914	54.75436907
650.53	28.91935249	46.12804433	56.77409946
650.92	30.03923848	43.81630577	57.94215957
651.31	30.11913104	43.51786966	56.55220743
651.7	28.53377722	42.10015259	55.52781246
652.09	29.94540109	42.23715526	57.07685846
652.48	30.0041385	41.45399365	55.96634018
652.86	29.59710024	41.39132859	57.36790743
653.25	30.15961138	42.65093685	56.22484386
653.64	31.00013833	42.92433255	58.44515147
