wv	R0	R1	R2
648.2	81.87323845	56.1527671	74.25779976
648.59	81.68188947	55.76664424	73.41107246
648.98	81.72445677	56.04101133	73.48635247
649.37	82.23046939	56.620128	74.0808056
649.76	81.20921838	56.36769069	73.46003405
650.15	83.45533033	57.30176791	74.45769145
650.53	84.55499881	58.51679135	75.64996889
650.92	84.40952381	58.60517818	75.40402272
651.31	83.2172004	58.88061329	75.47704807
651.7	82.673616	58.06966046	74.23028375
652.09	83.00080185	58.41410783	74.54771525
652.48	85.61222559	58.60225391	74.69831233
652.86	86.97657744	59.31608821	75.39381272
653.25	86.35015547	59.46641592	75.4238752
653.64	85.4453584	58.55145427	74.04744898
654.03	85.36470144	58.96774219	74.42174401
654.42	85.25704574	59.04130563	74.33009081
654.8	85.46232716	58.99965064	74.05794836
655.19	85.94806792	59.45962353	74.50220704
655.58	86.23776558	60.13600435	75.14428545
655.97	85.03653054	59.16123943	73.65969758
656.36	86.80996118	59.97216296	74.36876212
656.74	84.62466924	58.98009359	72.82529015
657.13	86.15225952	59.6673896	73.50183651
657.52	85.75910836	59.73676466	73.4263024
657.9	86.44548221	59.46298658	72.86210837
658.29	85.88938506	59.64103592	73.00496717
658.68	86.59526281	60.65272512	74.05925866
659.07	86.30732551	60.28262909	73.37778426
659.45	86.76380729	60.76607298	73.76327734
659.84	85.66070264	60.43218277	73.08364746
660.23	87.33944954	61.16794126	73.74427855
660.61	88.21726625	61.45180305	73.860693
661	89.17299618	61.5800585	73.96533176
661.39	89.33093082	61.92757383	74.33307858
661.77	88.76488793	61.32038571	73.40069105
662.16	89.75826972	61.7011581	73.76116658
662.55	89.94961738	62.31570175	74.37945154
662.93	90.24679639	62.25503767	74.21282466
663.32	89.69965163	61.80267866	73.60287272
663.7	89.13483728	61.85119183	73.58481941
664.09	88.9304938	61.45911247	73.09959634
664.48	88.23309849	61.27431921	72.78972259
664.86	88.15918082	61.2372441	72.46334652
665.25	87.42894418	61.30401171	72.33220533
665.63	86.60470076	61.01241742	71.80232902
666.02	87.55095347	61.64199035	72.41912289
666.41	87.63549341	61.75026828	72.37892733
666.79	87.69955943	62.44742121	72.94169819
667.18	87.99810696	62.50270656	72.78240212
667.56	88.03402557	62.87108889	72.90064167
667.95	87.2263296	63.19833164	72.96494001
