wv	R0	R1	R2
454.21	2.993620459	7.51253958	1.202118418
454.63	3.004395096	7.599352302	1.155678927
455.05	2.897979752	7.68244079	1.142516835
455.48	2.827987544	7.71409636	1.135734324
455.9	2.694133437	7.765337465	1.020546033
456.32	2.778346159	7.744317424	0.9234464659
456.74	2.842728243	7.79611385	0.8873051854
457.16	2.915729895	7.711418849	0.7575823849
457.59	2.848936299	7.738759549	0.6722209245
458.01	2.784585301	7.709911279	0.5857790605
458.43	2.7531151	7.688278775	0.567687434
458.85	2.756381905	7.543123232	0.6041842261
459.27	2.994259282	7.704125883	0.7450543097
459.69	2.996613949	7.60098712	0.7100048372
460.12	2.960086265	7.488993927	0.6567159339
460.54	2.889923325	7.503224824	0.6225313068
460.96	2.893534104	7.384729934	0.6344705221
461.38	2.966045455	7.27575088	0.648798045
461.8	2.911440166	7.047979856	0.6614459408
462.22	2.879061166	6.850232501	0.5959040161
462.64	2.902112882	6.697935223	0.5381799596
463.06	2.97399699	6.555249909	0.5205050827
463.49	2.827578615	6.439658019	0.5936961069
463.91	2.856317063	6.284186567	0.5737201488
464.33	2.803097898	6.176523074	0.560334059
464.75	2.798537688	5.965470849	0.5578761261
465.17	2.795102473	5.889157567	0.5721214486
465.59	2.808745051	5.764159064	0.5398519539
466.01	2.801030921	5.646263592	0.5073000891
466.43	2.732159953	5.369922809	0.3246992348
466.85	2.77600992	5.363715694	0.2571959085
467.27	2.817382341	5.342911445	0.2641497278
467.69	2.840192431	5.190434237	0.2655747888
468.11	2.864201536	5.088933115	0.2408150279
468.53	2.881644337	4.986209142	0.265374196
468.95	2.877676081	4.858233469	0.2734306472
469.37	2.880692748	4.803139759	0.2894390481
469.79	2.930147941	4.708476896	0.3656103939
470.21	2.927621573	4.5082273	0.3759247462
470.63	3.00891342	4.393566101	0.3106447994
471.05	2.951753487	4.258349079	0.3058697062
471.47	2.948953939	4.140264	0.3013569206
471.89	2.973199107	4.10620167	0.3000378378
472.31	2.999263119	4.07375083	0.2790741428
472.73	2.976937057	4.038702741	0.2953899711
473.15	3.002947216	3.985017899	0.2997424324
473.57	2.953856766	3.851592718	0.2941538765
473.99	2.930358553	3.676638059	0.3489098989
474.41	2.932452185	3.545700832	0.328049936
474.83	2.958812175	3.501876423	0.3416350814
475.24	2.964031412	3.386221581	0.3919683128
475.66	2.918358811	3.279049791	0.3759821184
476.08	2.951666733	3.227655288	0.3624003068
476.5	2.958933278	3.130315109	0.3644027819
476.92	2.95151838	3.081086841	0.3085775173
477.34	2.963804604	3.046819644	0.2985187266
477.76	2.909520458	2.985252777	0.3086915184
478.18	2.915358855	2.905663883	0.3263973888
478.59	2.899744199	2.873487769	0.3532683288
479.01	2.86381134	2.795671976	0.3806405883
479.43	2.828025085	2.673075366	0.3966250255
479.85	2.815634571	2.553008998	0.3996311097
480.27	2.714422965	2.457971491	0.3936492746
480.69	2.66244606	2.42365505	0.4164102489
481.1	2.618640716	2.357393478	0.3933222303
481.52	2.548664603	2.281549411	0.4153141282
481.94	2.473518123	2.200519963	0.4105526454
482.36	2.413586261	2.159086575	0.3796691504
482.78	2.372603021	2.129013497	0.378726971
483.19	2.289962775	2.072225284	0.404707728
483.61	2.257614811	2.020921299	0.3968293767
484.03	2.198044937	1.953414767	0.4163987933
484.45	2.127132591	1.895093614	0.4076976975
484.86	2.102005183	1.819285002	0.4269849313
485.28	2.047044597	1.782166815	0.4494604875
485.7	1.983298869	1.702096666	0.432253386
486.12	1.888616511	1.629351555	0.4177744018
486.53	1.817820046	1.547338869	0.418779477
486.95	1.757821521	1.475781844	0.4399942114
487.37	1.751944656	1.44006738	0.4604919849
487.78	1.707233749	1.395838183	0.4767677745
488.2	1.633438507	1.362649767	0.4944446279
488.62	1.569496693	1.316515664	0.4937306647
489.03	1.528247489	1.247954963	0.4937780404
489.45	1.477418878	1.216645724	0.5017370094
489.87	1.448209954	1.191795927	0.5278247445
490.28	1.404454118	1.166331716	0.497014694
490.7	1.331969298	1.133757851	0.4748937011
491.12	1.265398668	1.092673628	0.4852476063
491.53	1.208854016	1.058931992	0.4980168361
491.95	1.147187692	1.031869496	0.5063724721
492.37	1.069356199	0.9909651472	0.4930683564
492.78	1.017232282	0.967005556	0.5248410663
493.2	1.013618661	0.9524931094	0.540596619
493.61	0.9655187814	0.9431881938	0.5498907197
494.03	0.9161616246	0.9239421904	0.5507529087
494.45	0.8687821304	0.8781743697	0.5259653979
494.86	0.8544609466	0.8555617014	0.5151532664
495.28	0.831109834	0.8540973961	0.5237880218
495.69	0.8202050649	0.8517618767	0.5244959751
496.11	0.7840903877	0.858045901	0.5344230525
496.52	0.7429698983	0.8281102326	0.5590346478
496.94	0.6900030531	0.7967291891	0.54371922
497.36	0.6594390948	0.7832650534	0.546414975
497.77	0.6451073481	0.755891275	0.5891928189
498.19	0.6565175776	0.7623489374	0.6124211777
498.6	0.6300708862	0.7402753567	0.6146216614
499.02	0.583654109	0.7364003484	0.6143055282
499.43	0.5525716125	0.714540998	0.6156864435
499.85	0.5346099537	0.7266567497	0.6043307433
500.26	0.4957137253	0.6903513221	0.6054003813
500.68	0.46952426	0.6763031403	0.6069641146
501.09	0.4496797995	0.681637993	0.5883637988
501.51	0.4375569736	0.676997873	0.6118505014
501.92	0.4129953959	0.6592041896	0.6096254883
502.33	0.3946147258	0.6234149204	0.6071913404
502.75	0.3629884312	0.5951211894	0.6017467931
503.16	0.3457456166	0.5772591333	0.5739752536
503.58	0.3254035585	0.5515590317	0.5775913164
503.99	0.2974042831	0.5180367629	0.5812063548
504.41	0.2873346282	0.4897957316	0.5854214279
